t_sec;x_true;y_true;theta_true;x_pred;y_pred;theta_pred;x_est;y_est;theta_est;v_cmd;w_cmd;v_meas;w_meas;pos_err_m;heading_err_deg
27.45007;1.918013;4.971709;-3.114811;1.928063;4.976578;3.103827;1.922321;4.971252;3.110253;0.249863;0.039800;0.271933;-0.023032;0.004332;3.330063
27.46710;1.905522;4.971374;-3.113180;1.910392;4.971619;3.111320;1.912687;4.976007;3.116851;0.249908;0.032624;0.238693;0.021337;0.008532;3.045516
27.48632;1.893030;4.971019;-3.111904;1.899834;4.976298;3.121060;1.895125;4.973061;3.125874;0.249943;0.025525;0.257120;0.084189;0.002925;2.601650
27.50418;1.880537;4.970648;-3.111195;1.882371;4.973259;3.126121;1.892105;4.973743;3.123855;0.249983;0.014174;0.255109;0.004947;0.011975;2.757939
27.52225;1.868044;4.970268;-3.110359;1.879795;4.973949;3.125965;1.875361;4.978510;3.101828;0.249976;0.016714;0.246238;0.042209;0.011021;4.067879
27.54028;1.855558;4.969878;-3.108274;1.865318;4.978905;3.102716;1.859699;4.978141;3.117619;0.249832;0.043967;0.201006;0.017754;0.009242;3.282632
27.55680;1.843068;4.969462;-3.107027;1.848340;4.978392;3.121379;1.856030;4.985411;3.117369;0.249946;0.024945;0.227228;0.075212;0.020552;3.368378
27.57233;1.830578;4.969030;-3.105701;1.842626;4.985719;3.120005;1.840968;4.967099;3.130470;0.249939;0.026514;0.268149;0.052720;0.010568;2.693711
27.58938;1.818086;4.968582;-3.105322;1.829429;4.967197;3.135783;1.811356;4.959992;-3.138293;0.249995;0.007576;0.230790;0.106256;0.010913;1.889097
27.60860;1.805595;4.968128;-3.105872;1.799238;4.959976;3.140916;1.799854;4.975831;-3.134659;0.249989;-0.011008;0.242367;-0.079520;0.009607;1.649352
27.62345;1.793104;4.967682;-3.106502;1.785813;4.975745;-3.136282;1.787299;4.963725;-3.137336;0.249986;-0.012585;0.280835;-0.032455;0.007025;1.766685
27.64258;1.780612;4.967243;-3.107078;1.775889;4.963671;-3.136410;1.780252;4.958993;-3.128076;0.249988;-0.011521;0.228203;0.018515;0.008258;1.203130
27.66091;1.768122;4.966812;-3.108252;1.768455;4.958837;-3.128784;1.760249;4.962986;-3.128960;0.249952;-0.023477;0.235974;-0.014149;0.008753;1.186497
27.67681;1.755631;4.966395;-3.109338;1.746182;4.962821;-3.130693;1.751142;4.964674;-3.123767;0.249959;-0.021729;0.281349;-0.034656;0.004808;0.826709
27.69607;1.743141;4.965992;-3.110722;1.738429;4.964444;-3.123305;1.747350;4.968319;-3.128466;0.249934;-0.027670;0.254291;0.009248;0.004810;1.016696
27.71334;1.730649;4.965607;-3.111791;1.735071;4.968157;-3.128288;1.734019;4.966121;-3.138441;0.249960;-0.021386;0.245607;0.003566;0.003409;1.526965
27.73875;1.718155;4.965234;-3.112282;1.721541;4.966093;-3.140202;1.715758;4.964960;-3.138951;0.249992;-0.009818;0.249560;-0.035212;0.002413;1.528028
27.76429;1.705660;4.964868;-3.112753;1.702904;4.964912;-3.136844;1.702996;4.971774;-3.122356;0.249992;-0.009431;0.257078;0.042134;0.007402;0.550206
27.77843;1.693169;4.964508;-3.114160;1.690878;4.971561;-3.125682;1.683224;4.966355;-3.128232;0.249931;-0.028137;0.242409;-0.066518;0.010115;0.806275
27.79545;1.680676;4.964165;-3.115264;1.671457;4.966207;-3.129782;1.673845;4.953449;-3.139662;0.249958;-0.022073;0.235367;-0.030986;0.012708;1.397918
27.81250;1.668181;4.963836;-3.115798;1.661146;4.953429;-3.140267;1.662765;4.961544;-3.123628;0.249990;-0.010687;0.253985;-0.012095;0.005881;0.448632
27.82956;1.655688;4.963513;-3.117222;1.649845;4.961302;-3.122111;1.657224;4.965898;-3.123615;0.249930;-0.028483;0.258447;0.030346;0.002837;0.366268
27.84618;1.643195;4.963209;-3.118608;1.644907;4.965702;-3.127751;1.651625;4.962644;-3.135182;0.249933;-0.027720;0.246374;-0.082729;0.008449;0.949605
27.86394;1.630700;4.962922;-3.119330;1.639243;4.962554;-3.133417;1.643144;4.956570;3.141075;0.249982;-0.014432;0.247646;0.035311;0.013971;1.305220
27.88346;1.618203;4.962643;-3.119691;1.628715;4.956549;-3.138110;1.626756;4.966254;-3.140752;0.249995;-0.007224;0.288580;0.080006;0.009284;1.206707
27.89950;1.605706;4.962370;-3.120047;1.614413;4.966256;3.140373;1.617901;4.958822;3.131186;0.249996;-0.007119;0.246848;-0.041205;0.012701;1.830716
27.91553;1.593209;4.962100;-3.119796;1.606480;4.958938;3.131700;1.607267;4.967330;3.124484;0.249998;0.005021;0.228437;0.010270;0.014999;2.229124
27.93179;1.580713;4.961828;-3.119066;1.594443;4.967547;3.124915;1.589686;4.964840;3.113177;0.249982;0.014597;0.256528;0.008621;0.009465;2.918759
27.94831;1.568220;4.961546;-3.117681;1.576942;4.965204;3.112904;1.576424;4.961846;3.125896;0.249933;0.027696;0.254982;-0.005461;0.008210;2.269348
27.96433;1.555724;4.961248;-3.117088;1.563417;4.962044;3.126730;1.545690;4.979183;3.116026;0.249988;0.011874;0.260189;0.016682;0.020552;2.868880
27.97949;1.543231;4.960941;-3.115745;1.533173;4.979469;3.121452;1.535198;4.970870;3.120421;0.249937;0.026864;0.250387;0.108519;0.012771;2.694012
27.99701;1.530737;4.960618;-3.114742;1.522240;4.971154;3.119015;1.519155;4.962361;3.130984;0.249965;0.020057;0.259219;-0.028130;0.011712;2.146288
28.01257;1.518241;4.960283;-3.114452;1.507587;4.962479;3.131838;1.515812;4.966834;-3.134821;0.249997;0.005802;0.231380;0.017085;0.006987;1.167052
28.03060;1.505747;4.959944;-3.115163;1.501614;4.966730;-3.133796;1.498727;4.975902;-3.130173;0.249982;-0.014235;0.283969;0.020498;0.017434;0.859975
28.04918;1.493253;4.959613;-3.116071;1.486435;4.975762;-3.130238;1.497249;4.973538;-3.113545;0.249971;-0.018154;0.245859;-0.001302;0.014486;0.144748
28.06569;1.480763;4.959294;-3.117998;1.485615;4.973237;-3.118068;1.482185;4.968695;-3.118438;0.249871;-0.038545;0.232760;-0.090470;0.009507;0.025194
28.08265;1.468271;4.959000;-3.119677;1.468835;4.968403;-3.121032;1.472651;4.968770;-3.129015;0.249902;-0.033581;0.267067;-0.051882;0.010707;0.535039
28.09870;1.455776;4.958726;-3.120721;1.459290;4.968607;-3.129810;1.463326;4.967184;-3.133873;0.249962;-0.020882;0.267245;-0.015884;0.011338;0.753516
28.11576;1.443280;4.958465;-3.121489;1.450319;4.967083;-3.133716;1.462537;4.963693;-3.122555;0.249980;-0.015356;0.260151;0.003128;0.019954;0.061054
28.13231;1.430786;4.958214;-3.122969;1.448762;4.963422;-3.121207;1.437233;4.950748;-3.115653;0.249924;-0.029587;0.275564;0.026954;0.009864;0.419169
28.14834;1.418296;4.957981;-3.124984;1.424601;4.950431;-3.117248;1.426081;4.966428;-3.134530;0.249859;-0.040309;0.252737;-0.031911;0.011488;0.546937
28.16540;1.405798;4.957774;-3.125750;1.412510;4.966340;-3.135745;1.409684;4.968641;-3.131533;0.249981;-0.014744;0.271428;-0.024304;0.011541;0.331345
28.18247;1.393301;4.957576;-3.126647;1.395644;4.968561;-3.140287;1.397849;4.960574;3.125377;0.249972;-0.017943;0.280801;-0.175090;0.005447;1.785442
28.19951;1.380803;4.957389;-3.126294;1.386482;4.960745;3.127802;1.379768;4.944462;3.127039;0.249987;0.012064;0.227357;0.048507;0.012968;1.710418
28.21458;1.368305;4.957197;-3.125943;1.366912;4.944657;3.125916;1.369027;4.942990;3.140779;0.249996;0.007018;0.257160;-0.022453;0.014226;0.943273
28.23147;1.355807;4.957002;-3.126431;1.355376;4.943037;3.135479;1.361023;4.963920;3.126868;0.249992;-0.009765;0.273013;-0.106003;0.008664;1.712337
28.24802;1.343309;4.956812;-3.125888;1.349109;4.964079;3.129584;1.343957;4.965364;3.135339;0.249990;0.010863;0.238290;0.054317;0.008576;1.258100
28.26735;1.330810;4.956616;-3.125840;1.329667;4.965443;3.136785;1.334621;4.962953;3.132949;0.250000;0.000952;0.285804;0.028923;0.007394;1.397776
28.28844;1.318312;4.956419;-3.125673;1.322267;4.963045;3.135357;1.330840;4.987551;3.123047;0.249999;0.003354;0.247095;0.048162;0.033558;1.974763
28.30446;1.305815;4.956220;-3.124678;1.317171;4.987829;3.119446;1.308943;4.961999;3.117542;0.249966;0.019896;0.273422;-0.072014;0.006571;2.347153
28.32159;1.293319;4.956009;-3.123596;1.296502;4.962285;3.119672;1.304876;4.963398;3.118346;0.249959;0.021633;0.248880;0.042593;0.013718;2.363038
28.33718;1.280823;4.955784;-3.122550;1.291057;4.963702;3.120824;1.286860;4.958900;3.131705;0.249962;0.020929;0.276462;0.049549;0.006794;1.657608
28.35369;1.268325;4.955546;-3.122349;1.273665;4.959052;3.128362;1.271638;4.957498;3.128403;0.249999;0.004021;0.263921;-0.066847;0.003845;1.858312
28.36972;1.255828;4.955305;-3.121964;1.260492;4.957640;3.129380;1.256869;4.961115;3.128748;0.249995;0.007696;0.222948;0.019549;0.005902;1.860586
28.38724;1.243331;4.955060;-3.121566;1.243827;4.961282;3.128690;1.245829;4.954770;3.136175;0.249995;0.007956;0.260878;-0.001170;0.002515;1.457840
28.40376;1.230833;4.954810;-3.121676;1.231326;4.954855;3.135321;1.235580;4.938759;-3.134636;0.250000;-0.002189;0.290067;-0.017074;0.016737;0.742552
28.42030;1.218337;4.954561;-3.122682;1.225541;4.938702;-3.137094;1.234414;4.954102;-3.132170;0.249965;-0.020134;0.200776;-0.049173;0.016083;0.543591
28.43682;1.205841;4.954324;-3.123689;1.220454;4.953958;-3.130298;1.216434;4.953481;-3.103965;0.249965;-0.020142;0.279227;0.037426;0.010626;1.130137
28.45387;1.193356;4.954101;-3.125946;1.203488;4.953001;-3.105063;1.197751;4.945755;-3.106430;0.249746;-0.054133;0.259097;-0.021964;0.009433;1.118234
28.47092;1.180870;4.953906;-3.128581;1.185621;4.945348;-3.109698;1.193215;4.939420;-3.119061;0.249759;-0.052698;0.242751;-0.065371;0.019032;0.545498
28.48694;1.168377;4.953743;-3.130520;1.182275;4.939181;-3.120485;1.179187;4.933488;-3.117812;0.249869;-0.038776;0.218842;-0.028479;0.022959;0.728131
28.50950;1.155885;4.953605;-3.132593;1.167426;4.933238;-3.122920;1.155952;4.948112;-3.135284;0.249851;-0.041453;0.235260;-0.102156;0.005493;0.154195
28.52969;1.143387;4.953492;-3.133477;1.143467;4.948049;-3.137811;1.155712;4.952734;-3.140337;0.249973;-0.017685;0.249705;-0.050539;0.012348;0.393070
28.54698;1.130888;4.953391;-3.134013;1.142419;4.952717;-3.140276;1.135162;4.954950;-3.138969;0.249990;-0.010720;0.265865;0.001219;0.004550;0.283943
28.56417;1.118389;4.953296;-3.134611;1.122246;4.954918;-3.139258;1.115052;4.943048;3.134640;0.249988;-0.011960;0.258321;-0.005792;0.010778;0.798359
28.58269;1.105890;4.953209;-3.134753;1.102738;4.943132;3.134931;1.101574;4.941243;-3.137829;0.249999;-0.002833;0.246296;0.005817;0.012720;0.176235
28.59929;1.093391;4.953123;-3.135556;1.088727;4.941181;-3.135733;1.096803;4.943957;3.137807;0.249978;-0.016072;0.256941;0.041906;0.009780;0.562730
28.61531;1.080891;4.953048;-3.135881;1.083664;4.944015;3.136569;1.086721;4.949097;-3.138864;0.249996;-0.006488;0.262787;-0.024775;0.007042;0.170939
28.63533;1.068392;4.952976;-3.136546;1.073233;4.949079;3.141579;1.082997;4.947144;-3.136162;0.249985;-0.013309;0.269760;-0.054847;0.015727;0.022028
28.65115;1.055894;4.952913;-3.137393;1.070333;4.947088;-3.138126;1.047090;4.955434;-3.138064;0.249975;-0.016944;0.253286;-0.039279;0.009157;0.038404
28.67069;1.043395;4.952861;-3.138047;1.035059;4.955422;3.140107;1.040977;4.957614;-3.140212;0.249985;-0.013078;0.240629;-0.100288;0.005333;0.124018
28.68471;1.030895;4.952817;-3.138551;1.028283;4.957589;-3.138933;1.020293;4.942489;-3.136558;0.249991;-0.010076;0.253891;0.025577;0.014801;0.114194
28.70137;1.018397;4.952778;-3.139426;1.005619;4.942415;-3.136571;1.023049;4.947370;-3.138478;0.249973;-0.017505;0.293473;-0.000250;0.007134;0.054345
28.71869;1.005897;4.952751;-3.140138;1.010769;4.947342;-3.140033;1.005559;4.959653;3.136459;0.249982;-0.014223;0.245588;-0.031111;0.006910;0.377530
28.73472;0.993397;4.952733;-3.140233;0.993121;4.959717;3.136455;1.001460;4.962202;3.133980;0.250000;-0.001901;0.248770;-0.000082;0.012437;0.514098
28.75376;0.980897;4.952716;-3.140154;0.988665;4.962292;3.135279;1.000064;4.956788;-3.138603;0.250000;0.001578;0.255912;0.025985;0.019594;0.088838
28.77180;0.968398;4.952698;-3.140765;0.987609;4.956742;-3.137108;0.968211;4.959814;3.141450;0.249987;-0.012229;0.249101;0.029896;0.007118;0.055576
28.78834;0.955898;4.952688;-3.141161;0.956487;4.959795;-3.138133;0.942451;4.939826;-3.135781;0.249995;-0.007909;0.234477;0.072034;0.018608;0.308225
28.80637;0.943400;4.952683;3.141068;0.932365;4.939783;-3.138865;0.932880;4.949510;3.136408;0.249968;-0.019125;0.201716;-0.061682;0.010988;0.267018
28.82438;0.930900;4.952689;3.140869;0.921220;4.949572;3.136185;0.910782;4.946046;3.137116;0.249999;-0.003990;0.233205;-0.004472;0.021187;0.215039
28.84445;0.918400;4.952698;3.140590;0.897866;4.946115;3.135391;0.898682;4.940299;3.128664;0.249997;-0.005581;0.258318;-0.034493;0.023293;0.683303
28.86651;0.905900;4.952711;3.140758;0.883349;4.940492;3.129249;0.894983;4.944741;3.130210;0.249999;0.003369;0.306674;0.011706;0.013517;0.604372
28.88253;0.893400;4.952721;3.140879;0.881767;4.944904;3.128231;0.888429;4.939384;3.130977;0.249999;0.002411;0.264340;-0.039573;0.014233;0.567313
28.90025;0.880900;4.952730;3.140898;0.876445;4.939512;3.130935;0.880570;4.933858;3.135657;0.250000;0.000386;0.239698;-0.000849;0.018875;0.300271
28.91728;0.868400;4.952739;3.140579;0.867984;4.933946;3.133623;0.873987;4.952164;3.119248;0.249996;-0.006374;0.251729;-0.040693;0.005616;1.222203
28.93249;0.855902;4.952751;3.141432;0.861119;4.952454;3.118926;0.866696;4.949900;3.119658;0.249975;0.017041;0.257426;-0.006448;0.011164;1.247528
28.95003;0.843403;4.952753;-3.140950;0.854279;4.950170;3.120076;0.858025;4.954730;3.114289;0.249978;0.016074;0.248396;0.008368;0.014755;1.601190
28.96554;0.830905;4.952745;-3.139776;0.845341;4.955083;3.113222;0.840401;4.951133;3.099588;0.249952;0.023491;0.253779;-0.021340;0.009632;2.510810
28.98236;0.818412;4.952723;-3.137757;0.826559;4.951683;3.104093;0.818145;4.945099;3.098456;0.249859;0.040365;0.277070;0.090105;0.007629;2.691310
29.00099;0.805920;4.952675;-3.135735;0.804693;4.945665;3.100551;0.805874;4.951401;3.107089;0.249858;0.040441;0.269271;0.041906;0.001274;2.312540
29.01885;0.793424;4.952602;-3.134167;0.790689;4.951919;3.107954;0.794140;4.941048;3.126501;0.249915;0.031360;0.303878;0.017304;0.011575;1.290125
29.03738;0.780925;4.952509;-3.133849;0.782789;4.941206;3.128847;0.782066;4.942137;3.129262;0.249997;0.005901;0.227035;0.046917;0.010435;1.150163
29.05392;0.768425;4.952412;-3.133710;0.770476;4.942277;3.129692;0.774048;4.950185;-3.134242;0.249999;0.002788;0.231826;0.008595;0.006048;0.030509
29.07144;0.755927;4.952313;-3.134668;0.762263;4.950071;-3.129578;0.766735;4.950798;-3.133561;0.249968;-0.019173;0.235696;0.093281;0.010914;0.063476
29.08697;0.743429;4.952227;-3.135662;0.755280;4.950703;-3.132914;0.745518;4.952989;-3.126596;0.249966;-0.019877;0.229125;0.012941;0.002224;0.519470
29.10550;0.730933;4.952153;-3.137053;0.731794;4.952801;-3.129274;0.733722;4.952925;3.136587;0.249933;-0.027815;0.274513;-0.053562;0.002894;0.546885
29.12252;0.718433;4.952096;-3.137245;0.719685;4.953030;3.131652;0.708597;4.929610;3.120087;0.249999;-0.003846;0.280747;-0.098700;0.024543;1.481276
29.14028;0.705933;4.952042;-3.136695;0.696041;4.929852;3.124622;0.693864;4.946042;3.116161;0.249989;0.011011;0.251181;0.090694;0.013479;1.737734
29.15640;0.693435;4.951980;-3.135737;0.680759;4.946349;3.120114;0.704279;4.937656;3.108869;0.249968;0.019146;0.262175;0.079047;0.017966;2.210426
29.17241;0.680938;4.951907;-3.134430;0.692650;4.938041;3.108036;0.698912;4.938129;3.109313;0.249941;0.026154;0.232710;-0.016660;0.022647;2.259910
29.18843;0.668441;4.951818;-3.133144;0.685266;4.938553;3.111693;0.684387;4.936023;3.101482;0.249943;0.025708;0.273043;0.047603;0.022444;2.782240
29.20596;0.655947;4.951712;-3.131413;0.672072;4.936487;3.106481;0.672031;4.944458;3.097489;0.249896;0.034628;0.246457;0.099983;0.017644;3.110209
29.22133;0.643455;4.951585;-3.129354;0.659952;4.944998;3.096439;0.656886;4.938711;3.097937;0.249853;0.041174;0.241819;-0.020996;0.018605;3.202470
29.24075;0.630963;4.951432;-3.127385;0.644846;4.939210;3.102464;0.636272;4.939245;3.100510;0.249865;0.039385;0.241006;0.090521;0.013293;3.167898
29.26028;0.618470;4.951255;-3.125567;0.623709;4.939755;3.101498;0.630749;4.954960;3.117425;0.249885;0.036364;0.251482;0.019751;0.012826;2.302934
29.27634;0.605973;4.951054;-3.124597;0.618381;4.955239;3.120725;0.616187;4.950805;3.108134;0.249967;0.019403;0.247420;0.066007;0.010217;2.890865
29.29236;0.593479;4.950842;-3.123115;0.604356;4.951167;3.113872;0.585439;4.946030;3.128331;0.249924;0.029640;0.236736;0.114764;0.009370;1.818573
29.31074;0.580981;4.950611;-3.122883;0.573656;4.946193;3.127053;0.578815;4.963939;3.115054;0.249998;0.004320;0.235687;-0.025548;0.013503;2.592576
29.32828;0.568486;4.950377;-3.121678;0.566785;4.964225;3.120534;0.559869;4.951296;3.106280;0.249950;0.024090;0.240669;0.109605;0.008665;3.164297
29.34431;0.555992;4.950128;-3.120085;0.549167;4.951651;3.110570;0.542965;4.956913;3.107406;0.249912;0.031864;0.214166;0.085810;0.014688;3.191072
29.36051;0.543500;4.949860;-3.118500;0.530812;4.957301;3.111968;0.526829;4.958305;3.088334;0.249913;0.031697;0.243189;0.091250;0.018688;4.374632
29.37603;0.531016;4.949571;-3.115757;0.511884;4.959116;3.086397;0.510162;4.967892;3.109057;0.249739;0.054858;0.299341;-0.038738;0.027759;3.344412
29.39361;0.518525;4.949248;-3.114155;0.497616;4.968305;3.108394;0.513378;4.970512;3.103467;0.249911;0.032050;0.251054;-0.013273;0.021877;3.756494
29.40865;0.506036;4.948906;-3.112188;0.500331;4.971009;3.103583;0.494629;4.958580;3.124802;0.249866;0.039332;0.261123;0.002312;0.014957;2.646778
29.42471;0.493542;4.948538;-3.111471;0.483816;4.958743;3.128234;0.499448;4.951190;3.125990;0.249989;0.011103;0.216280;0.068631;0.006474;2.619777
29.44275;0.481048;4.948162;-3.111068;0.486259;4.951366;3.130541;0.487600;4.940248;3.137957;0.249994;0.008073;0.263817;0.091025;0.010274;1.957270
29.45700;0.468554;4.947780;-3.111503;0.475728;4.940290;3.138206;0.463285;4.939217;-3.139632;0.249993;-0.008703;0.237438;0.004994;0.010055;1.611674
29.47403;0.456061;4.947404;-3.112288;0.450050;4.939225;3.138418;0.462303;4.947613;3.129810;0.249979;-0.015703;0.264689;-0.102713;0.006245;2.354142
29.49612;0.443566;4.947038;-3.112157;0.448506;4.947793;3.127327;0.447172;4.949866;3.130223;0.249999;0.002631;0.275952;-0.049645;0.004583;2.338007
29.51842;0.431072;4.946670;-3.112027;0.436585;4.949967;3.133898;0.432989;4.951220;3.130533;0.249999;0.002600;0.211761;0.073512;0.004937;2.327690
29.53444;0.418577;4.946301;-3.111902;0.421970;4.951334;3.131824;0.414589;4.946898;3.125214;0.249999;0.002498;0.220377;0.025821;0.004033;2.639616
29.55200;0.406083;4.945930;-3.111507;0.402857;4.947085;3.126072;0.402674;4.958079;3.122955;0.249995;0.007886;0.234670;0.017165;0.012618;2.791646
29.56852;0.393589;4.945554;-3.110855;0.390643;4.958311;3.121676;0.384042;4.964089;3.122879;0.249985;0.013055;0.240670;-0.025567;0.020850;2.833382
29.58681;0.381096;4.945169;-3.110132;0.371799;4.964296;3.126473;0.378184;4.967542;3.131665;0.249982;0.014453;0.244884;0.071879;0.022561;2.371370
29.60533;0.368603;4.944776;-3.109898;0.365558;4.967653;3.133849;0.367875;4.961886;3.133272;0.249998;0.004671;0.252517;0.043681;0.017125;2.292698
29.62235;0.356109;4.944380;-3.109825;0.356836;4.961991;3.130901;0.361738;4.951464;3.136054;0.250000;0.001465;0.220785;-0.047414;0.009048;2.137491
29.63939;0.343615;4.943983;-3.110036;0.349242;4.951558;3.132159;0.359572;4.934244;3.134813;0.249998;-0.004216;0.249924;-0.077904;0.018694;2.196532
29.65441;0.331122;4.943589;-3.110365;0.346192;4.934349;3.132647;0.337735;4.922806;3.132172;0.249996;-0.006586;0.267600;-0.043312;0.021809;2.328976
29.67046;0.318628;4.943198;-3.110668;0.325379;4.922911;3.134057;0.323243;4.931251;3.139336;0.249997;-0.006048;0.247135;0.037707;0.012808;1.901186
29.68599;0.306135;4.942812;-3.111307;0.312097;4.931273;3.139936;0.308773;4.935359;3.134342;0.249986;-0.012789;0.222920;0.012015;0.007906;2.150680
29.70288;0.293640;4.942433;-3.111603;0.297076;4.935453;3.132781;0.291524;4.932976;-3.129375;0.249997;-0.005910;0.233961;-0.031224;0.009691;1.018299
29.71840;0.281150;4.942059;-3.113096;0.278516;4.932809;-3.128195;0.278252;4.943360;-3.130887;0.249923;-0.029860;0.260174;0.023599;0.003177;1.019394
29.74077;0.268658;4.941703;-3.114382;0.266464;4.943221;-3.128783;0.276869;4.926393;-3.135587;0.249943;-0.025723;0.235780;0.042089;0.017373;1.214973
29.75929;0.256165;4.941363;-3.115579;0.263263;4.926327;-3.137858;0.268823;4.927825;-3.128731;0.249950;-0.023945;0.272113;-0.045421;0.018534;0.753539
29.77687;0.243674;4.941038;-3.117173;0.255972;4.927678;-3.131583;0.250260;4.939975;-3.136958;0.249912;-0.031872;0.257042;-0.057047;0.006672;1.133613
29.79341;0.231179;4.940732;-3.118137;0.237583;4.939921;-3.137676;0.243115;4.948866;3.131683;0.249968;-0.019280;0.253539;-0.014360;0.014444;1.911745
29.80945;0.218682;4.940439;-3.118127;0.230701;4.948986;3.132178;0.221838;4.936721;-3.136969;0.250000;0.000189;0.248299;0.009910;0.004877;1.079576
29.82648;0.206188;4.940146;-3.119132;0.210506;4.936673;-3.137816;0.214253;4.931504;-3.133437;0.249965;-0.020089;0.226633;-0.016933;0.011821;0.819627
29.84618;0.193694;4.939865;-3.120409;0.202038;4.931408;-3.134071;0.196233;4.943063;-3.134903;0.249943;-0.025550;0.244311;-0.012679;0.004083;0.830423
29.85973;0.181198;4.939601;-3.121468;0.183318;4.942994;-3.137644;0.180131;4.939336;3.132262;0.249961;-0.021176;0.258304;-0.054826;0.001099;1.687660
29.87627;0.168701;4.939349;-3.121611;0.166098;4.939459;3.133448;0.164648;4.950954;-3.141172;0.249999;-0.002856;0.280677;0.023719;0.012292;1.120790
29.89454;0.156204;4.939099;-3.122206;0.153068;4.950977;3.137181;0.166506;4.945420;-3.134437;0.249988;-0.011900;0.231599;-0.096640;0.012086;0.700790
29.90862;0.143708;4.938857;-3.123269;0.152863;4.945329;-3.135438;0.138839;4.942692;-3.119998;0.249961;-0.021264;0.272878;-0.020034;0.006198;0.187397
29.92412;0.131217;4.938628;-3.125234;0.127091;4.942453;-3.122498;0.131598;4.940460;-3.128511;0.249866;-0.039295;0.235020;-0.049991;0.001871;0.187796
29.94072;0.118723;4.938424;-3.126715;0.119234;4.940331;-3.133776;0.114159;4.942170;-3.138195;0.249924;-0.029620;0.247286;-0.105288;0.005904;0.657797
29.95676;0.106225;4.938238;-3.127597;0.100756;4.942118;-3.137255;0.108095;4.945750;-3.132361;0.249973;-0.017646;0.268058;0.018802;0.007742;0.272939
29.97337;0.093729;4.938063;-3.128788;0.095040;4.945646;-3.134842;0.100764;4.952605;-3.130511;0.249951;-0.023822;0.261109;-0.049631;0.016154;0.098710
29.99139;0.081233;4.937903;-3.130010;0.088601;4.952485;-3.132935;0.089699;4.946737;-3.110590;0.249948;-0.024448;0.243284;-0.048485;0.012236;1.112731
30.01042;0.068744;4.937758;-3.132483;0.077040;4.946361;-3.113222;0.073612;4.933991;-3.133703;0.249785;-0.049761;0.253283;-0.052654;0.006155;0.069886
30.02912;0.056247;4.937644;-3.133737;0.062442;4.933903;-3.133841;0.067227;4.943077;-3.139964;0.249945;-0.025080;0.223401;-0.002777;0.012250;0.356822
30.04462;0.043749;4.937546;-3.134508;0.055674;4.943062;-3.140599;0.054515;4.933076;-3.136285;0.249979;-0.015434;0.231057;-0.012697;0.011657;0.101805
30.06033;0.031251;4.937458;-3.135621;0.041789;4.933038;-3.140871;0.051284;4.949171;-3.137271;0.249957;-0.022256;0.254528;-0.091708;0.023206;0.094532
30.07763;0.018753;4.937383;-3.136484;0.037186;4.949092;-3.134770;0.025994;4.943396;-3.131841;0.249974;-0.017261;0.281969;0.050022;0.009412;0.266041
30.09465;0.006256;4.937319;-3.137745;0.013378;4.943275;-3.132159;-0.006493;4.931981;-3.122316;0.249945;-0.025216;0.252331;-0.006355;0.013822;0.884048
30.11219;-0.006237;4.937271;-3.139719;-0.019244;4.931749;-3.124530;-0.007995;4.943707;-3.132298;0.249865;-0.039477;0.255054;-0.044282;0.006672;0.425190
30.12925;-0.018735;4.937248;-3.140953;-0.020721;4.943625;-3.138077;-0.020123;4.949185;3.136161;0.249947;-0.024685;0.254530;-0.115578;0.012018;0.347843
30.14426;-0.031235;4.937240;-3.141240;-0.031748;4.949279;3.130938;-0.032239;4.957607;3.131937;0.249997;-0.005726;0.232515;-0.104461;0.020392;0.573478
30.16132;-0.043735;4.937235;-3.141172;-0.045983;4.957769;3.127580;-0.048722;4.950852;3.124960;0.250000;0.001347;0.274893;-0.087132;0.014502;0.977050
30.17844;-0.056234;4.937230;-3.140770;-0.060465;4.951067;3.121586;-0.056457;4.941831;3.121256;0.249994;0.008048;0.234906;-0.067492;0.004606;1.212322
30.19453;-0.068734;4.937220;-3.140256;-0.069579;4.942060;3.127012;-0.072365;4.949694;3.133371;0.249991;0.010284;0.262492;0.115106;0.012993;0.547657
30.21456;-0.081234;4.937203;-3.140375;-0.085451;4.949805;3.132862;-0.065442;4.934738;-3.129851;0.250000;-0.002385;0.261712;-0.010187;0.015983;0.602980
30.22785;-0.093730;4.937188;3.141441;-0.079615;4.934581;-3.131181;-0.073058;4.936460;-3.125744;0.249922;-0.029960;0.283483;-0.026599;0.020685;0.916727
30.24786;-0.106225;4.937190;3.139717;-0.085379;4.936306;-3.132499;-0.100407;4.930775;-3.139448;0.249897;-0.034493;0.246458;-0.135101;0.008659;0.230385
30.26991;-0.118723;4.937213;3.138740;-0.112595;4.930736;-3.137333;-0.123550;4.942665;-3.123901;0.249967;-0.019527;0.243767;0.042295;0.007282;1.177087
30.28593;-0.131218;4.937249;3.136973;-0.132602;4.942520;-3.127351;-0.139251;4.940430;-3.127322;0.249892;-0.035338;0.181051;-0.068992;0.008640;1.082304
30.30422;-0.143713;4.937306;3.135382;-0.150738;4.940271;-3.128034;-0.147641;4.937509;-3.119254;0.249912;-0.031830;0.229763;-0.014240;0.003934;1.635756
30.32075;-0.156205;4.937384;3.133269;-0.160969;4.937231;-3.122207;-0.157076;4.943179;-3.129615;0.249845;-0.042259;0.266620;-0.059059;0.005860;1.163161
