timestamp_s x y theta
56.600000 3.655620 5.671275 0.011159
56.700000 3.685619 5.671610 0.011179
56.800000 3.715617 5.671946 0.011197
56.900000 3.745615 5.672282 0.011213
57.000000 3.775613 5.672618 0.011227
57.100000 3.805611 5.672955 0.011240
57.200000 3.835609 5.673293 0.011251
57.300000 3.865607 5.673630 0.011261
57.400000 3.895605 5.673968 0.011270
57.500000 3.925603 5.674306 0.011278
57.600000 3.955601 5.674645 0.011286
57.700000 3.985600 5.674983 0.011292
57.800000 4.015598 5.675322 0.011298
57.900000 4.045596 5.675661 0.011304
58.000000 4.075594 5.676000 0.011308
58.100000 4.105592 5.676339 0.011313
58.200000 4.135590 5.676679 0.011316
58.300000 4.165588 5.677018 0.011320
58.400000 4.195586 5.677358 0.011323
58.500000 4.225584 5.677698 0.011326
58.600000 4.255582 5.678037 0.011328
58.700000 4.285580 5.678377 0.011330
58.800000 4.315578 5.678717 0.011332
58.900000 4.345577 5.679057 0.011334
59.000000 4.375575 5.679397 0.011336
59.100000 4.405573 5.679737 0.011337
59.200000 4.435571 5.680077 0.011339
59.300000 4.465569 5.680418 0.011340
59.400000 4.495567 5.680758 0.011341
59.500000 4.525565 5.681098 0.011342
59.600000 4.555563 5.681438 0.011343
59.700000 4.585561 5.681779 0.011343
59.800000 4.615559 5.682119 0.011344
59.900000 4.645557 5.682459 0.011345
60.000000 4.675555 5.682799 0.011345
60.100000 4.705553 5.683140 0.011346
60.200000 4.735551 5.683480 0.011346
60.300000 4.765549 5.683821 0.011347
60.400000 4.795548 5.684161 0.011347
60.500000 4.825546 5.684501 0.011347
60.600000 4.855544 5.684842 0.011348
60.700000 4.885542 5.685182 0.011348
60.800000 4.915540 5.685523 0.011348
60.900000 4.945538 5.685863 0.011348
61.000000 4.975536 5.686204 0.011349
61.100000 5.005534 5.686544 0.011349
61.200000 5.035532 5.686884 0.011349
61.300000 5.065530 5.687225 0.011349
61.400000 5.095528 5.687565 0.011349
61.500000 5.125526 5.687906 0.011349
61.600000 5.155524 5.688246 0.011350
61.700000 5.185522 5.688587 0.011350
61.800000 5.215379 5.688926 0.011350
61.900000 5.244428 5.689255 0.011350
62.000000 5.272612 5.689575 0.011350
62.100000 5.299957 5.689886 0.011350
62.200000 5.326488 5.690187 0.011350
62.300000 5.352229 5.690479 0.011350
62.400000 5.377203 5.690762 0.011350
62.500000 5.401434 5.691038 0.011350
62.600000 5.424943 5.691304 0.011350
62.700000 5.447753 5.691563 0.011350
62.800000 5.469883 5.691814 0.011350
62.900000 5.491354 5.692058 0.011350
63.000000 5.512186 5.692295 0.011350
63.100000 5.532398 5.692524 0.011350
63.200000 5.552008 5.692747 0.011351
63.300000 5.571034 5.692963 0.011351
63.400000 5.589493 5.693172 0.011351
63.500000 5.607403 5.693375 0.011351
63.600000 5.624780 5.693573 0.011351
63.700000 5.641639 5.693764 0.011351
63.800000 5.657996 5.693950 0.011351
63.900000 5.673866 5.694130 0.011351
64.000000 5.689264 5.694305 0.011351
64.100000 5.704203 5.694474 0.011351
64.200000 5.718697 5.694639 0.011351
64.300000 5.732760 5.694798 0.011351
64.400000 5.746404 5.694953 0.011351
64.500000 5.759642 5.695104 0.011351
64.600000 5.772486 5.695249 0.011351
64.700000 5.784947 5.695391 0.011351
64.800000 5.797037 5.695528 0.011351
64.900000 5.808768 5.695661 0.011351
65.000000 5.820149 5.695790 0.011351
65.100000 5.831191 5.695916 0.011351
65.200000 5.841904 5.696037 0.011351
65.300000 5.851036 5.696146 0.015101
65.400000 5.858168 5.696267 0.023851
65.500000 5.864204 5.696430 0.037601
65.600000 5.870553 5.696697 0.056351
65.700000 5.877380 5.697121 0.080101
65.800000 5.884815 5.697771 0.108851
65.900000 5.892976 5.698731 0.142601
66.000000 5.901970 5.700111 0.181351
66.100000 5.911883 5.702041 0.225101
66.200000 5.922784 5.704677 0.273851
66.300000 5.934710 5.708201 0.327601
66.400000 5.947663 5.712817 0.386351
66.500000 5.961603 5.718749 0.450101
66.600000 5.976440 5.726237 0.518851
66.700000 5.992026 5.735523 0.592601
66.800000 6.008146 5.746847 0.671351
66.900000 6.024518 5.760424 0.755101
67.000000 6.040787 5.776430 0.840911
67.100000 6.056570 5.794826 0.921722
67.200000 6.071551 5.815389 0.997532
67.300000 6.085489 5.837866 1.068343
67.400000 6.098221 5.861992 1.134153
67.500000 6.109647 5.887507 1.194964
67.600000 6.119727 5.914165 1.250774
67.700000 6.128468 5.941740 1.301584
67.800000 6.135916 5.970032 1.347395
67.900000 6.142149 5.998868 1.388205
68.000000 6.147267 6.028103 1.424016
68.100000 6.151389 6.057620 1.454826
68.200000 6.154646 6.087329 1.480637
68.300000 6.157178 6.117161 1.501447
68.400000 6.159127 6.147066 1.517258
68.500000 6.160641 6.177013 1.528068
68.600000 6.161869 6.206980 1.533878
68.700000 6.162959 6.236955 1.536091
68.800000 6.163985 6.266933 1.538094
