contdir;contesq;veldir;velesq;disdir;diseq;tmp
30;31;6.14;6.34;0.61;0.63;648299
29;29;5.93;5.93;0.59;0.59;648420
30;28;6.14;5.73;0.61;0.57;648538
32;30;6.55;6.14;0.65;0.61;648660
29;28;5.93;5.73;0.59;0.57;648777
28;28;5.73;5.73;0.57;0.57;648895
29;28;5.93;5.73;0.59;0.57;649013
30;28;6.14;5.73;0.61;0.57;649129
29;28;5.93;5.73;0.59;0.57;649247
29;29;5.93;5.93;0.59;0.59;649365
26;27;5.32;5.52;0.53;0.55;649481
29;29;5.93;5.93;0.59;0.59;649599
31;28;6.34;5.73;0.63;0.57;649720
27;28;5.52;5.73;0.55;0.57;649837
29;28;5.93;5.73;0.59;0.57;649957
28;27;5.73;5.52;0.57;0.55;650075
30;28;6.14;5.73;0.61;0.57;650197
28;26;5.73;5.32;0.57;0.53;650313
30;27;6.14;5.52;0.61;0.55;650431
32;28;6.55;5.73;0.65;0.57;650550
29;27;5.93;5.52;0.59;0.55;650666
36;30;7.36;6.14;0.74;0.61;650795
30;28;6.14;5.73;0.61;0.57;650914
30;28;6.14;5.73;0.61;0.57;651030
28;28;5.73;5.73;0.57;0.57;651148
28;28;5.73;5.73;0.57;0.57;651266
29;28;5.93;5.73;0.59;0.57;651382
28;28;5.73;5.73;0.57;0.57;651500
27;28;5.52;5.73;0.55;0.57;651618
27;26;5.52;5.32;0.55;0.53;651734
31;29;6.34;5.93;0.63;0.59;651854
30;29;6.14;5.93;0.61;0.59;651976
30;29;6.14;5.93;0.61;0.59;652094
33;25;6.75;5.11;0.68;0.51;652211
38;20;7.77;4.09;0.78;0.41;652329
30;27;6.14;5.52;0.61;0.55;652447
27;27;5.52;5.52;0.55;0.55;652563
28;27;5.73;5.52;0.57;0.55;652681
30;27;6.14;5.52;0.61;0.55;652800
31;26;6.34;5.32;0.63;0.53;652919
37;20;7.57;4.09;0.76;0.41;653037
37;20;7.57;4.09;0.76;0.41;653155
31;29;6.34;5.93;0.63;0.59;653281
28;28;5.73;5.73;0.57;0.57;653399
29;27;5.93;5.52;0.59;0.55;653518
28;27;5.73;5.52;0.57;0.55;653634
29;28;5.93;5.73;0.59;0.57;653755
30;28;6.14;5.73;0.61;0.57;653876
29;27;5.93;5.52;0.59;0.55;653995
28;26;5.73;5.32;0.57;0.53;654111
29;27;5.93;5.52;0.59;0.55;654229
29;27;5.93;5.52;0.59;0.55;654347
28;27;5.73;5.52;0.57;0.55;654463
29;28;5.93;5.73;0.59;0.57;654581
28;28;5.73;5.73;0.57;0.57;654699
29;28;5.93;5.73;0.59;0.57;654818
29;28;5.93;5.73;0.59;0.57;654938
29;28;5.93;5.73;0.59;0.57;655057
28;26;5.73;5.32;0.57;0.53;655174
29;28;5.93;5.73;0.59;0.57;655292
29;28;5.93;5.73;0.59;0.57;655410
31;28;6.34;5.73;0.63;0.57;655531
29;27;5.93;5.52;0.59;0.55;655647
31;29;6.34;5.93;0.63;0.59;655774
30;28;6.14;5.73;0.61;0.57;655895
29;27;5.93;5.52;0.59;0.55;656012
30;27;6.14;5.52;0.61;0.55;656130
30;27;6.14;5.52;0.61;0.55;656249
30;26;6.14;5.32;0.61;0.53;656365
28;27;5.73;5.52;0.57;0.55;656483
29;26;5.93;5.32;0.59;0.53;656601
28;27;5.73;5.52;0.57;0.55;656717
30;27;6.14;5.52;0.61;0.55;656835
30;28;6.14;5.73;0.61;0.57;656956
29;27;5.93;5.52;0.59;0.55;657073
33;27;6.75;5.52;0.68;0.55;657191
28;27;5.73;5.52;0.57;0.55;657312
29;27;5.93;5.52;0.59;0.55;657431
28;27;5.73;5.52;0.57;0.55;657547
28;27;5.73;5.52;0.57;0.55;657665
28;27;5.73;5.52;0.57;0.55;657783
28;27;5.73;5.52;0.57;0.55;657900
29;27;5.93;5.52;0.59;0.55;658020
29;27;5.93;5.52;0.59;0.55;658139
30;29;6.14;5.93;0.61;0.59;658265
28;27;5.73;5.52;0.57;0.55;658383
29;27;5.93;5.52;0.59;0.55;658502
29;26;5.93;5.32;0.59;0.53;658618
28;27;5.73;5.52;0.57;0.55;658736
30;27;6.14;5.52;0.61;0.55;658855
29;27;5.93;5.52;0.59;0.55;658974
33;28;6.75;5.73;0.68;0.57;659096
28;27;5.73;5.52;0.57;0.55;659214
30;28;6.14;5.73;0.61;0.57;659333
27;27;5.52;5.52;0.55;0.55;659449
29;27;5.93;5.52;0.59;0.55;659567
30;27;6.14;5.52;0.61;0.55;659685
28;27;5.73;5.52;0.57;0.55;659804
31;28;6.34;5.73;0.63;0.57;659922
29;28;5.93;5.73;0.59;0.57;660043
30;27;6.14;5.52;0.61;0.55;660160
31;27;6.34;5.52;0.63;0.55;660278
29;28;5.93;5.73;0.59;0.57;660397
29;27;5.93;5.52;0.59;0.55;660514
25;22;5.11;4.5;0.51;0.45;660615
28;25;5.73;5.11;0.57;0.51;660727
29;26;5.93;5.32;0.59;0.53;660841
28;26;5.73;5.32;0.57;0.53;660953
28;26;5.73;5.32;0.57;0.53;661067
27;26;5.52;5.32;0.55;0.53;661179
32;26;6.55;5.32;0.65;0.53;661291
28;26;5.73;5.32;0.57;0.53;661403
27;27;5.52;5.52;0.55;0.55;661515
29;26;5.93;5.32;0.59;0.53;661627
28;27;5.73;5.52;0.57;0.55;661739
27;26;5.52;5.32;0.55;0.53;661851
28;26;5.73;5.32;0.57;0.53;661963
30;27;6.14;5.52;0.61;0.55;662077
27;26;5.52;5.32;0.55;0.53;662189
27;26;5.52;5.32;0.55;0.53;662301
28;26;5.73;5.32;0.57;0.53;662413
31;26;6.34;5.32;0.63;0.53;662527
28;26;5.73;5.32;0.57;0.53;662639
26;25;5.32;5.11;0.53;0.51;662751
28;25;5.73;5.11;0.57;0.51;662863
26;24;5.32;4.91;0.53;0.49;662975
27;25;5.52;5.11;0.55;0.51;663089
27;25;5.52;5.11;0.55;0.51;663201
28;25;5.73;5.11;0.57;0.51;663313
31;24;6.34;4.91;0.63;0.49;663425
30;24;6.14;4.91;0.61;0.49;663537
28;24;5.73;4.91;0.57;0.49;663649
28;24;5.73;4.91;0.57;0.49;663761
28;25;5.73;5.11;0.57;0.51;663873
29;25;5.93;5.11;0.59;0.51;663985
31;26;6.34;5.32;0.63;0.53;664099
30;27;6.14;5.52;0.61;0.55;664211
31;28;6.34;5.73;0.63;0.57;664325
32;29;6.55;5.93;0.65;0.59;664446
32;27;6.55;5.52;0.65;0.55;664558
29;28;5.93;5.73;0.59;0.57;664670
31;27;6.34;5.52;0.63;0.55;664782
32;27;6.55;5.52;0.65;0.55;664894
30;27;6.14;5.52;0.61;0.55;665006
31;28;6.34;5.73;0.63;0.57;665120
31;27;6.34;5.52;0.63;0.55;665232
29;27;5.93;5.52;0.59;0.55;665344
30;27;6.14;5.52;0.61;0.55;665456
33;27;6.75;5.52;0.68;0.55;665568
31;27;6.34;5.52;0.63;0.55;665680
34;27;6.96;5.52;0.7;0.55;665792
29;26;5.93;5.32;0.59;0.53;665904
24;36;4.91;7.36;0.49;0.74;666018
54;24;11.05;4.91;1.1;0.49;666139
52;2;10.64;0.41;1.06;0.04;666251
49;0;10.02;0;1;0;666363
48;0;9.82;0;0.98;0;666475
45;4;9.21;0.82;0.92;0.08;666587
36;16;7.36;3.27;0.74;0.33;666699
37;18;7.57;3.68;0.76;0.37;666811
37;16;7.57;3.27;0.76;0.33;666923
38;16;7.77;3.27;0.78;0.33;667035
40;17;8.18;3.48;0.82;0.35;667156
37;16;7.57;3.27;0.76;0.33;667268
36;16;7.36;3.27;0.74;0.33;667380
36;15;7.36;3.07;0.74;0.31;667492
36;16;7.36;3.27;0.74;0.33;667604
38;16;7.77;3.27;0.78;0.33;667718
36;16;7.36;3.27;0.74;0.33;667830
34;18;6.96;3.68;0.7;0.37;667942
33;19;6.75;3.89;0.68;0.39;668054
37;14;7.57;2.86;0.76;0.29;668168
38;13;7.77;2.66;0.78;0.27;668280
38;10;7.77;2.05;0.78;0.2;668392
39;9;7.98;1.84;0.8;0.18;668504
38;9;7.77;1.84;0.78;0.18;668616
39;11;7.98;2.25;0.8;0.23;668728
40;14;8.18;2.86;0.82;0.29;668840
39;15;7.98;3.07;0.8;0.31;668952
38;15;7.77;3.07;0.78;0.31;669064
42;20;8.59;4.09;0.86;0.41;669188
40;16;8.18;3.27;0.82;0.33;669300
37;17;7.57;3.48;0.76;0.35;669414
38;16;7.77;3.27;0.78;0.33;669526
37;16;7.57;3.27;0.76;0.33;669638
36;16;7.36;3.27;0.74;0.33;669750
38;16;7.77;3.27;0.78;0.33;669862
38;16;7.77;3.27;0.78;0.33;669974
37;15;7.57;3.07;0.76;0.31;670086
39;18;7.98;3.68;0.8;0.37;670200
38;16;7.77;3.27;0.78;0.33;670312
37;16;7.57;3.27;0.76;0.33;670424
37;16;7.57;3.27;0.76;0.33;670536
36;16;7.36;3.27;0.74;0.33;670648
36;16;7.36;3.27;0.74;0.33;670760
30;23;6.14;4.71;0.61;0.47;670872
28;28;5.73;5.73;0.57;0.57;670984
32;29;6.55;5.93;0.65;0.59;671107
31;28;6.34;5.73;0.63;0.57;671232
28;26;5.73;5.32;0.57;0.53;671345
27;26;5.52;5.32;0.55;0.53;671457
28;25;5.73;5.11;0.57;0.51;671569
26;26;5.32;5.32;0.53;0.53;671681
27;24;5.52;4.91;0.55;0.49;671793
27;25;5.52;5.11;0.55;0.51;671905
27;25;5.52;5.11;0.55;0.51;672017
28;25;5.73;5.11;0.57;0.51;672129
28;26;5.73;5.32;0.57;0.53;672244
27;26;5.52;5.32;0.55;0.53;672357
28;25;5.73;5.11;0.57;0.51;672469
27;26;5.52;5.32;0.55;0.53;672581
27;24;5.52;4.91;0.55;0.49;672693
28;26;5.73;5.32;0.57;0.53;672807
28;25;5.73;5.11;0.57;0.51;672920
27;26;5.52;5.32;0.55;0.53;673033
28;26;5.73;5.32;0.57;0.53;673146
28;27;5.73;5.52;0.57;0.55;673261
27;27;5.52;5.52;0.55;0.55;673374
28;26;5.73;5.32;0.57;0.53;673487
29;26;5.93;5.32;0.59;0.53;673600
33;32;6.75;6.55;0.68;0.65;673738
29;25;5.93;5.11;0.59;0.51;673851
27;26;5.52;5.32;0.55;0.53;673964
27;25;5.52;5.11;0.55;0.51;674077
27;26;5.52;5.32;0.55;0.53;674190
27;26;5.52;5.32;0.55;0.53;674305
27;26;5.52;5.32;0.55;0.53;674418
29;27;5.93;5.52;0.59;0.55;674533
27;26;5.52;5.32;0.55;0.53;674646
29;27;5.93;5.52;0.59;0.55;674759
28;25;5.73;5.11;0.57;0.51;674872
28;26;5.73;5.32;0.57;0.53;674985
27;26;5.52;5.32;0.55;0.53;675098
29;26;5.93;5.32;0.59;0.53;675211
30;26;6.14;5.32;0.61;0.53;675326
27;27;5.52;5.52;0.55;0.55;675439
27;27;5.52;5.52;0.55;0.55;675552
28;26;5.73;5.32;0.57;0.53;675665
27;26;5.52;5.32;0.55;0.53;675778
23;31;4.71;6.34;0.47;0.63;675891
15;39;3.07;7.98;0.31;0.8;676004
26;30;5.32;6.14;0.53;0.61;676117
16;37;3.27;7.57;0.33;0.76;676232
23;31;4.71;6.34;0.47;0.63;676347
26;27;5.32;5.52;0.53;0.55;676460
26;26;5.32;5.32;0.53;0.53;676573
28;27;5.73;5.52;0.57;0.55;676686
26;27;5.32;5.52;0.53;0.55;676799
27;27;5.52;5.52;0.55;0.55;676912
26;26;5.32;5.32;0.53;0.53;677025
25;25;5.11;5.11;0.51;0.51;677138
27;26;5.52;5.32;0.55;0.53;677251
26;26;5.32;5.32;0.53;0.53;677366
28;25;5.73;5.11;0.57;0.51;677479
23;32;4.71;6.55;0.47;0.65;677592
3;49;0.61;10.02;0.06;1;677705
0;49;0;10.02;0;1;677818
19;40;3.89;8.18;0.39;0.82;677933
57;5;11.66;1.02;1.17;0.1;678046
50;0;10.23;0;1.02;0;678159
49;6;10.02;1.23;1;0.12;678272
50;0;10.23;0;1.02;0;678394
48;0;9.82;0;0.98;0;678509
47;0;9.61;0;0.96;0;678622
48;0;9.82;0;0.98;0;678735
47;0;9.61;0;0.96;0;678848
49;0;10.02;0;1;0;678961
49;0;10.02;0;1;0;679074
49;0;10.02;0;1;0;679187
48;0;9.82;0;0.98;0;679300
49;0;10.02;0;1;0;679415
48;0;9.82;0;0.98;0;679528
49;0;10.02;0;1;0;679643
47;0;9.61;0;0.96;0;679756
48;0;9.82;0;0.98;0;679870
43;8;8.8;1.64;0.88;0.16;679983
48;3;9.82;0.61;0.98;0.06;680096
47;0;9.61;0;0.96;0;680209
48;0;9.82;0;0.98;0;680322
50;0;10.23;0;1.02;0;680437
48;0;9.82;0;0.98;0;680550
46;0;9.41;0;0.94;0;680663
47;0;9.61;0;0.96;0;680776
47;0;9.61;0;0.96;0;680889
47;0;9.61;0;0.96;0;681002
45;0;9.21;0;0.92;0;681115
46;0;9.41;0;0.94;0;681228
47;0;9.61;0;0.96;0;681341
50;0;10.23;0;1.02;0;681458
46;3;9.41;0.61;0.94;0.06;681571
42;14;8.59;2.86;0.86;0.29;681684
51;0;10.43;0;1.04;0;681797
50;0;10.23;0;1.02;0;681910
49;0;10.02;0;1;0;682023
51;0;10.43;0;1.04;0;682136
49;0;10.02;0;1;0;682249
50;0;10.23;0;1.02;0;682362
50;0;10.23;0;1.02;0;682477
49;0;10.02;0;1;0;682590
49;0;10.02;0;1;0;682703
48;0;9.82;0;0.98;0;682816
48;0;9.82;0;0.98;0;682929
49;0;10.02;0;1;0;683042
61;0;12.48;0;1.25;0;683183
48;0;9.82;0;0.98;0;683296
49;0;10.02;0;1;0;683409
48;0;9.82;0;0.98;0;683524
48;0;9.82;0;0.98;0;683637
50;0;10.23;0;1.02;0;683750
48;0;9.82;0;0.98;0;683863
47;5;9.61;1.02;0.96;0.1;683976
40;16;8.18;3.27;0.82;0.33;684089
40;15;8.18;3.07;0.82;0.31;684202
40;16;8.18;3.27;0.82;0.33;684315
41;14;8.39;2.86;0.84;0.29;684428
48;6;9.82;1.23;0.98;0.12;684543
36;16;7.36;3.27;0.74;0.33;684656
39;16;7.98;3.27;0.8;0.33;684769
41;18;8.39;3.68;0.84;0.37;684884
37;16;7.57;3.27;0.76;0.33;684997
31;22;6.34;4.5;0.63;0.45;685110
28;28;5.73;5.73;0.57;0.57;685223
26;27;5.32;5.52;0.53;0.55;685336
27;26;5.52;5.32;0.55;0.53;685449
29;27;5.93;5.52;0.59;0.55;685571
28;25;5.73;5.11;0.57;0.51;685684
28;25;5.73;5.11;0.57;0.51;685797
29;26;5.93;5.32;0.59;0.53;685910
31;25;6.34;5.11;0.63;0.51;686023
33;26;6.75;5.32;0.68;0.53;686136
28;25;5.73;5.11;0.57;0.51;686249
29;26;5.93;5.32;0.59;0.53;686362
28;25;5.73;5.11;0.57;0.51;686475
28;27;5.73;5.52;0.57;0.55;686592
30;25;6.14;5.11;0.61;0.51;686705
30;26;6.14;5.32;0.61;0.53;686818
32;26;6.55;5.32;0.65;0.53;686931
19;37;3.89;7.57;0.39;0.76;687044
17;39;3.48;7.98;0.35;0.8;687157
16;37;3.27;7.57;0.33;0.76;687270
19;35;3.89;7.16;0.39;0.72;687383
26;27;5.32;5.52;0.53;0.55;687496
26;30;5.32;6.14;0.53;0.61;687611
23;31;4.71;6.34;0.47;0.63;687724
28;27;5.73;5.52;0.57;0.55;687837
29;28;5.93;5.73;0.59;0.57;687959
37;36;7.57;7.36;0.76;0.74;688114
25;26;5.11;5.32;0.51;0.53;688228
26;27;5.32;5.52;0.53;0.55;688343
26;26;5.32;5.32;0.53;0.53;688456
27;26;5.52;5.32;0.55;0.53;688572
28;25;5.73;5.11;0.57;0.51;688685
26;26;5.32;5.32;0.53;0.53;688798
39;35;7.98;7.16;0.8;0.72;688954
29;27;5.93;5.52;0.59;0.55;689067
30;28;6.14;5.73;0.61;0.57;689180
26;27;5.32;5.52;0.53;0.55;689293
28;27;5.73;5.52;0.57;0.55;689406
26;27;5.32;5.52;0.53;0.55;689519
27;27;5.52;5.52;0.55;0.55;689634
26;27;5.32;5.52;0.53;0.55;689747
28;28;5.73;5.73;0.57;0.57;689867
29;27;5.93;5.52;0.59;0.55;689983
27;27;5.52;5.52;0.55;0.55;690100
29;27;5.93;5.52;0.59;0.55;690215
29;26;5.93;5.32;0.59;0.53;690331
28;27;5.73;5.52;0.57;0.55;690446
27;27;5.52;5.52;0.55;0.55;690562
27;28;5.52;5.73;0.55;0.57;690681
30;27;6.14;5.52;0.61;0.55;690798
28;27;5.73;5.52;0.57;0.55;690917
27;27;5.52;5.52;0.55;0.55;691036
27;28;5.52;5.73;0.55;0.57;691153
30;27;6.14;5.52;0.61;0.55;691272
27;29;5.52;5.93;0.55;0.59;691391
27;27;5.52;5.52;0.55;0.55;691508
30;29;6.14;5.93;0.61;0.59;691627
29;29;5.93;5.93;0.59;0.59;691749
28;28;5.73;5.73;0.57;0.57;691871
30;27;6.14;5.52;0.61;0.55;691988
30;28;6.14;5.73;0.61;0.57;692107
27;28;5.52;5.73;0.55;0.57;692226
28;27;5.73;5.52;0.57;0.55;692343
30;28;6.14;5.73;0.61;0.57;692462
28;26;5.73;5.32;0.57;0.53;692581
28;26;5.73;5.32;0.57;0.53;692698
33;30;6.75;6.14;0.68;0.61;692828
30;31;6.14;6.34;0.61;0.63;692960
30;29;6.14;5.93;0.61;0.59;693083
29;27;5.93;5.52;0.59;0.55;693202
27;28;5.52;5.73;0.55;0.57;693321
28;27;5.73;5.52;0.57;0.55;693438
23;33;4.71;6.75;0.47;0.68;693557
22;34;4.5;6.96;0.45;0.7;693679
29;28;5.93;5.73;0.59;0.57;693801
29;27;5.93;5.52;0.59;0.55;693919
27;28;5.52;5.73;0.55;0.57;694038
32;27;6.55;5.52;0.65;0.55;694157
27;27;5.52;5.52;0.55;0.55;694274
28;28;5.73;5.73;0.57;0.57;694393
27;28;5.52;5.73;0.55;0.57;694512
27;26;5.52;5.32;0.55;0.53;694629
28;27;5.73;5.52;0.57;0.55;694748
28;28;5.73;5.73;0.57;0.57;694869
28;27;5.73;5.52;0.57;0.55;694987
28;28;5.73;5.73;0.57;0.57;695106
28;27;5.73;5.52;0.57;0.55;695225
28;30;5.73;6.14;0.57;0.61;695351
33;28;6.75;5.73;0.68;0.57;695470
28;29;5.73;5.93;0.57;0.59;695592
29;28;5.93;5.73;0.59;0.57;695711
28;28;5.73;5.73;0.57;0.57;695831
30;29;6.14;5.93;0.61;0.59;695950
27;28;5.52;5.73;0.55;0.57;696069
29;27;5.93;5.52;0.59;0.55;696186
28;28;5.73;5.73;0.57;0.57;696305
28;28;5.73;5.73;0.57;0.57;696424
27;27;5.52;5.52;0.55;0.55;696541
29;29;5.93;5.93;0.59;0.59;696660
28;28;5.73;5.73;0.57;0.57;696779
29;28;5.93;5.73;0.59;0.57;696899
27;27;5.52;5.52;0.55;0.55;697018
29;28;5.93;5.73;0.59;0.57;697137
30;27;6.14;5.52;0.61;0.55;697254
29;28;5.93;5.73;0.59;0.57;697376
28;28;5.73;5.73;0.57;0.57;697495
29;30;5.93;6.14;0.59;0.61;697620
28;27;5.73;5.52;0.57;0.55;697737
36;35;7.36;7.16;0.74;0.72;697885
32;29;6.55;5.93;0.65;0.59;698010
29;27;5.93;5.52;0.59;0.55;698127
28;27;5.73;5.52;0.57;0.55;698246
29;28;5.93;5.73;0.59;0.57;698365
27;27;5.52;5.52;0.55;0.55;698482
30;27;6.14;5.52;0.61;0.55;698601
29;28;5.93;5.73;0.59;0.57;698720
28;26;5.73;5.32;0.57;0.53;698837
28;28;5.73;5.73;0.57;0.57;698958
28;28;5.73;5.73;0.57;0.57;699078
29;28;5.93;5.73;0.59;0.57;699200
29;27;5.93;5.52;0.59;0.55;699317
28;28;5.73;5.73;0.57;0.57;699436
33;27;6.75;5.52;0.68;0.55;699555
27;28;5.52;5.73;0.55;0.57;699672
30;28;6.14;5.73;0.61;0.57;699791
31;28;6.34;5.73;0.63;0.57;699913
28;28;5.73;5.73;0.57;0.57;700031
29;29;5.93;5.93;0.59;0.59;700150
28;28;5.73;5.73;0.57;0.57;700269
31;30;6.34;6.14;0.63;0.61;700396
29;29;5.93;5.93;0.59;0.59;700515
28;28;5.73;5.73;0.57;0.57;700634
29;28;5.93;5.73;0.59;0.57;700751
29;28;5.93;5.73;0.59;0.57;700870
33;29;6.75;5.93;0.68;0.59;700994
28;28;5.73;5.73;0.57;0.57;701114
28;28;5.73;5.73;0.57;0.57;701231
31;28;6.34;5.73;0.63;0.57;701350
30;30;6.14;6.14;0.61;0.61;701469
27;27;5.52;5.52;0.55;0.55;701586
28;29;5.73;5.93;0.57;0.59;701705
28;28;5.73;5.73;0.57;0.57;701824
28;27;5.73;5.52;0.57;0.55;701941
29;28;5.93;5.73;0.59;0.57;702062
28;29;5.73;5.93;0.57;0.59;702182
28;28;5.73;5.73;0.57;0.57;702299
30;28;6.14;5.73;0.61;0.57;702418
30;30;6.14;6.14;0.61;0.61;702537
18;38;3.68;7.77;0.37;0.78;702654
16;40;3.27;8.18;0.33;0.82;702776
17;44;3.48;9;0.35;0.9;702911
24;34;4.91;6.96;0.49;0.7;703033
27;27;5.52;5.52;0.55;0.55;703151
20;34;4.09;6.96;0.41;0.7;703270
23;34;4.71;6.96;0.47;0.7;703389
23;29;4.71;5.93;0.47;0.59;703506
23;32;4.71;6.55;0.47;0.65;703625
25;30;5.11;6.14;0.51;0.61;703744
16;38;3.27;7.77;0.33;0.78;703861
18;38;3.68;7.77;0.37;0.78;703980
38;26;7.77;5.32;0.78;0.53;704109
41;14;8.39;2.86;0.84;0.29;704227
33;24;6.75;4.91;0.68;0.49;704346
38;21;7.77;4.3;0.78;0.43;704466
37;15;7.57;3.07;0.76;0.31;704574
38;15;7.77;3.07;0.78;0.31;704686
36;17;7.36;3.48;0.74;0.35;704799
36;16;7.36;3.27;0.74;0.33;704912
36;16;7.36;3.27;0.74;0.33;705025
38;18;7.77;3.68;0.78;0.37;705146
34;18;6.96;3.68;0.7;0.37;705259
29;27;5.93;5.52;0.59;0.55;705372
27;27;5.52;5.52;0.55;0.55;705485
28;26;5.73;5.32;0.57;0.53;705598
29;26;5.93;5.32;0.59;0.53;705711
29;26;5.93;5.32;0.59;0.53;705824
27;25;5.52;5.11;0.55;0.51;705937
26;24;5.32;4.91;0.53;0.49;706050
31;28;6.34;5.73;0.63;0.57;706172
29;25;5.93;5.11;0.59;0.51;706287
27;26;5.52;5.32;0.55;0.53;706400
28;25;5.73;5.11;0.57;0.51;706513
27;25;5.52;5.11;0.55;0.51;706627
28;25;5.73;5.11;0.57;0.51;706740
28;24;5.73;4.91;0.57;0.49;706852
29;25;5.93;5.11;0.59;0.51;706965
29;24;5.93;4.91;0.59;0.49;707077
29;25;5.93;5.11;0.59;0.51;707192
25;25;5.11;5.11;0.51;0.51;707305
25;27;5.11;5.52;0.51;0.55;707418
26;24;5.32;4.91;0.53;0.49;707530
27;25;5.52;5.11;0.55;0.51;707642
31;28;6.34;5.73;0.63;0.57;707768
29;26;5.93;5.32;0.59;0.53;707886
27;26;5.52;5.32;0.55;0.53;708001
27;25;5.52;5.11;0.55;0.51;708114
29;26;5.93;5.32;0.59;0.53;708231
34;25;6.96;5.11;0.7;0.51;708344
25;28;5.11;5.73;0.51;0.57;708457
18;34;3.68;6.96;0.37;0.7;708570
24;29;4.91;5.93;0.49;0.59;708682
15;38;3.07;7.77;0.31;0.78;708795
14;37;2.86;7.57;0.29;0.76;708908
15;36;3.07;7.36;0.31;0.74;709021
15;36;3.07;7.36;0.31;0.74;709134
27;29;5.52;5.93;0.55;0.59;709252
27;26;5.52;5.32;0.55;0.53;709365
24;27;4.91;5.52;0.49;0.55;709478
31;23;6.34;4.71;0.63;0.47;709591
39;15;7.98;3.07;0.8;0.31;709706
21;34;4.3;6.96;0.43;0.7;709819
28;27;5.73;5.52;0.57;0.55;709932
36;17;7.36;3.48;0.74;0.35;710044
25;27;5.11;5.52;0.51;0.55;710157
38;19;7.77;3.89;0.78;0.39;710278
34;21;6.96;4.3;0.7;0.43;710391
28;24;5.73;4.91;0.57;0.49;710504
28;23;5.73;4.71;0.57;0.47;710617
26;25;5.32;5.11;0.53;0.51;710729
27;25;5.52;5.11;0.55;0.51;710842
26;25;5.32;5.11;0.53;0.51;710954
38;18;7.77;3.68;0.78;0.37;711067
37;15;7.57;3.07;0.76;0.31;711179
38;18;7.77;3.68;0.78;0.37;711297
34;19;6.96;3.89;0.7;0.39;711412
24;29;4.91;5.93;0.49;0.59;711525
25;26;5.11;5.32;0.51;0.53;711637
23;29;4.71;5.93;0.47;0.59;711750
15;37;3.07;7.57;0.31;0.76;711862
14;38;2.86;7.77;0.29;0.78;711975
15;36;3.07;7.36;0.31;0.74;712087
28;27;5.73;5.52;0.57;0.55;712200
41;13;8.39;2.66;0.84;0.27;712315
35;22;7.16;4.5;0.72;0.45;712438
19;38;3.89;7.77;0.39;0.78;712551
31;23;6.34;4.71;0.63;0.47;712664
30;22;6.14;4.5;0.61;0.45;712776
26;26;5.32;5.32;0.53;0.53;712889
25;26;5.11;5.32;0.51;0.53;713001
26;25;5.32;5.11;0.53;0.51;713116
25;26;5.11;5.32;0.51;0.53;713228
32;25;6.55;5.11;0.65;0.51;713349
39;15;7.98;3.07;0.8;0.31;713462
30;24;6.14;4.91;0.61;0.49;713575
25;26;5.11;5.32;0.51;0.53;713687
31;23;6.34;4.71;0.63;0.47;713800
38;13;7.77;2.66;0.78;0.27;713912
31;22;6.34;4.5;0.63;0.45;714025
25;27;5.11;5.52;0.51;0.55;714137
29;26;5.93;5.32;0.59;0.53;714250
27;27;5.52;5.52;0.55;0.55;714367
28;26;5.73;5.32;0.57;0.53;714480
27;26;5.52;5.32;0.55;0.53;714593
28;25;5.73;5.11;0.57;0.51;714706
31;27;6.34;5.52;0.63;0.55;714821
28;25;5.73;5.11;0.57;0.51;714933
30;25;6.14;5.11;0.61;0.51;715045
30;26;6.14;5.32;0.61;0.53;715159
28;25;5.73;5.11;0.57;0.51;715271
27;26;5.52;5.32;0.55;0.53;715386
31;26;6.34;5.32;0.63;0.53;715499
26;25;5.32;5.11;0.53;0.51;715612
28;25;5.73;5.11;0.57;0.51;715724
26;25;5.32;5.11;0.53;0.51;715837
27;25;5.52;5.11;0.55;0.51;715949
27;26;5.52;5.32;0.55;0.53;716062
28;24;5.73;4.91;0.57;0.49;716174
27;26;5.52;5.32;0.55;0.53;716287
23;30;4.71;6.14;0.47;0.61;716402
14;41;2.86;8.39;0.29;0.84;716517
21;31;4.3;6.34;0.43;0.63;716629
27;27;5.52;5.52;0.55;0.55;716742
35;19;7.16;3.89;0.72;0.39;716854
24;29;4.91;5.93;0.49;0.59;716967
15;38;3.07;7.77;0.31;0.78;717079
30;33;6.14;6.75;0.61;0.68;717217
28;26;5.73;5.32;0.57;0.53;717329
26;27;5.32;5.52;0.53;0.55;717444
27;26;5.52;5.32;0.55;0.53;717557
27;26;5.52;5.32;0.55;0.53;717670
25;25;5.11;5.11;0.51;0.51;717782
25;25;5.11;5.11;0.51;0.51;717895
24;25;4.91;5.11;0.49;0.51;718007
29;26;5.93;5.32;0.59;0.53;718120
26;27;5.32;5.52;0.53;0.55;718235
26;26;5.32;5.32;0.53;0.53;718348
27;27;5.52;5.52;0.55;0.55;718463
26;26;5.32;5.32;0.53;0.53;718576
25;25;5.11;5.11;0.51;0.51;718688
25;26;5.11;5.32;0.51;0.53;718801
23;25;4.71;5.11;0.47;0.51;718913
25;25;5.11;5.11;0.51;0.51;719026
25;26;5.11;5.32;0.51;0.53;719138
25;25;5.11;5.11;0.51;0.51;719251
26;26;5.32;5.32;0.53;0.53;719363
25;27;5.11;5.52;0.51;0.55;719478
26;26;5.32;5.32;0.53;0.53;719591
