timestamp,Da3_t1,Da3_t2,Da6_t1,Da6_t2,Da7_t1,Da7_t2,Da8_t1,Da8_t2,Da9_t1,Da9_t2
506185,6.0943,5.6566,7.9173,7.8266,1.4665,1.6104,5.3032,5.6128,-0.1563,3.3395
506447,6.0599,5.6566,7.9298,7.8048,1.4728,1.6041,5.297,5.619,3.4271,3.3114
506709,6.0568,5.6566,7.9173,7.7797,1.4947,1.6291,5.2845,5.6097,-0.147,3.327
506971,6.0756,5.666,7.9173,7.8016,1.4884,1.6041,5.3032,5.6159,3.4115,3.2895
507233,6.0568,5.6472,7.9173,7.8016,1.4853,1.6291,5.297,5.6097,3.4208,3.2926
507495,6.0474,5.6534,7.9236,7.8298,1.4728,1.6041,5.3095,5.6065,3.424,3.3239
507757,6.0412,5.6503,7.9142,7.8173,1.4978,1.6354,5.2876,5.619,3.4146,3.2895
508019,6.0662,5.6691,7.9173,7.8173,1.5009,1.6197,5.3001,5.6034,3.4333,3.3239
508281,6.1131,5.6409,7.9111,7.8141,1.5009,1.6291,5.3001,5.6316,3.4052,3.3083
508543,6.0756,5.666,7.9267,7.786,1.4759,1.6322,5.2813,5.5909,3.4177,3.302
508805,6.0912,5.6347,7.9267,7.8048,1.4947,1.6385,5.3095,5.569,3.4396,3.3176
509067,6.0506,5.6253,7.9048,7.8079,1.4853,1.6135,5.3001,5.5753,3.4396,3.3333
509329,6.0787,5.6347,7.933,7.8298,1.4853,1.5916,5.3095,5.5659,3.4521,3.3395
509591,6.1225,5.6222,7.9455,7.8141,1.4853,1.6166,5.297,5.5628,3.4584,3.3302
509853,6.0912,5.6159,7.9392,7.8016,1.4853,1.6072,5.3251,5.5596,3.4709,3.3083
510115,6.0975,5.5972,7.9548,7.7954,1.479,1.6041,5.3251,5.5534,3.4615,3.3083
510377,6.1068,5.6065,7.9361,7.8048,1.4884,1.626,5.3408,5.5596,3.499,3.3051
510639,6.085,5.619,7.9423,7.8079,1.504,1.6229,5.3345,5.5503,3.4615,3.327
510901,6.0912,5.6316,7.9392,7.811,1.4947,1.601,5.3189,5.5628,3.4709,3.3458
511163,6.0756,5.5784,7.9423,7.8235,1.4884,1.6041,5.347,5.569,3.4584,3.3176
511425,6.0818,5.6065,7.9486,7.8266,1.4822,1.6104,5.3314,5.5628,3.449,3.3489
511687,6.0787,5.6034,7.9486,7.8266,1.4884,1.6197,5.3439,5.5753,3.4646,3.3333
511949,6.0724,5.6065,7.9423,7.7829,1.4884,1.5978,5.3314,5.5471,3.4646,3.3489
512211,6.0787,5.5972,7.933,7.8298,1.4978,1.601,5.3345,5.5815,3.499,3.3427
512473,6.0787,5.6097,7.9361,7.8391,1.4884,1.601,5.3314,5.5847,3.474,3.3302
512735,6.0881,5.6472,7.9455,7.8423,1.4696,1.6229,5.3501,5.5659,3.4709,3.3051
512997,6.0943,5.6128,7.933,7.8485,1.504,1.5947,5.3345,5.5878,3.4677,3.2895
513259,6.085,5.6316,7.9423,7.8423,1.479,1.5916,5.3189,5.5534,3.449,3.327
513521,6.0724,5.6222,7.9517,7.8517,1.4853,1.601,5.3064,5.569,3.4552,3.3395
513783,6.1037,5.6691,7.9486,7.8579,1.5103,1.5885,5.2907,5.594,3.4427,3.3802
514045,6.11,5.7222,7.9611,7.8642,1.5009,1.6041,5.3064,5.5503,3.4396,3.327
514307,6.1475,5.7254,7.9548,7.8923,1.4728,1.5885,5.3032,5.5909,3.4584,3.3989
514569,6.1569,5.741,7.9236,7.8923,1.5072,1.6416,5.2938,5.6441,3.449,3.3739
514831,6.1663,5.6878,7.9142,7.8642,1.5228,1.6197,5.3126,5.7003,3.4677,3.3771
515093,6.1881,5.7347,7.8986,7.8454,1.5072,1.6072,5.2907,5.7003,3.4302,3.3708
515355,6.1881,5.7691,7.933,7.8704,1.5134,1.6166,5.3064,5.7191,3.4646,3.3364
515617,6.2225,5.7629,7.9173,7.8517,1.5134,1.5853,5.3032,5.7316,3.4365,3.3583
515879,6.1631,5.7566,7.933,7.8517,1.5072,1.5947,5.3001,5.7316,3.449,3.3771
516141,6.1881,5.7691,7.9236,7.8204,1.5291,1.5978,5.2688,5.7347,3.4458,3.3833
516403,6.2288,5.7754,7.9236,7.8016,1.5072,1.6072,5.2938,5.7097,3.4584,3.3739
516665,6.2694,5.7629,7.9361,7.7704,1.5165,1.5853,5.2344,5.7035,3.4771,3.4021
516927,6.1881,5.7754,7.9267,7.8391,1.504,1.5822,5.2751,5.666,3.4896,3.3896
517189,6.21,5.7848,7.9267,7.8579,1.5165,1.6229,5.2532,5.6628,3.4552,3.3771
517451,6.235,5.791,7.9111,7.8704,1.4884,1.601,5.2563,5.6316,3.4458,3.3802
517713,6.2444,5.8129,7.9298,7.9079,1.4822,1.5666,5.2344,5.6003,3.474,3.3989
517975,6.2569,5.8348,7.9642,7.8861,1.4947,1.601,5.2532,5.5784,3.4709,3.4115
518237,6.2632,5.8317,7.9486,7.9455,1.5103,1.5947,5.1969,5.5721,3.4458,3.4083
518499,6.2663,5.8348,7.933,7.9298,1.5416,1.5853,5.2094,5.569,3.4521,3.4115
518761,6.3226,5.8411,7.9361,7.9455,1.4884,1.5541,5.1875,5.5596,3.4865,3.3739
519023,6.3289,5.8473,7.9423,7.9048,1.4947,1.5603,5.1907,5.569,3.4521,3.4146
519285,6.3507,5.8817,7.9298,7.9079,1.5134,1.5822,5.1688,5.5471,3.4427,3.4021
519547,6.3289,5.8629,7.9548,7.8954,1.4853,1.601,5.1406,5.5753,3.4458,3.4458
519809,6.357,5.8911,7.9423,7.9173,1.4822,1.5384,5.1438,5.5565,3.4615,3.4115
520071,6.3758,5.9005,7.9517,7.9017,1.4759,1.5541,5.1344,5.6003,3.4458,3.4302
520333,6.3664,5.9161,7.9548,7.9142,1.504,1.5384,5.1563,5.6034,3.4427,3.4021
520595,6.3539,5.9098,7.9455,7.8954,1.4665,1.5416,5.1187,5.5815,3.4521,3.4021
520857,6.3414,5.9161,7.9298,7.9267,1.454,1.5134,5.1156,5.6003,3.4677,3.4458
521119,6.3633,5.9036,7.9236,7.9298,1.5165,1.5322,5.125,5.6003,3.4615,3.4115
521381,6.4227,5.9442,7.9361,7.9048,1.5072,1.4571,5.1031,5.619,3.474,3.3958
521643,6.4102,5.9599,7.9423,7.9079,1.5103,1.3883,5.0906,5.6097,3.4959,3.424
521905,6.4039,5.9474,7.9611,7.8923,1.4728,1.404,5.0593,5.6034,3.4802,3.4021
522167,6.4133,5.9536,7.9611,7.8798,1.479,1.4134,5.05,5.594,3.4865,3.4208
522429,6.4258,5.9599,7.9517,7.8892,1.4696,1.379,5.0656,5.5815,3.4865,3.424
522691,6.3976,5.9724,7.9392,7.9017,1.5009,1.3821,5.0374,5.569,3.5053,3.4177
522953,6.4008,5.9693,7.9548,7.9392,1.5509,1.3258,5.0187,5.5409,3.499,3.4271
523215,6.4195,6.013,7.9517,7.9517,1.4634,1.3477,5.0249,5.5096,3.5053,3.424
523477,6.407,5.9943,7.9517,7.9173,1.4571,1.3539,4.9968,5.4783,3.4834,3.3896
523739,6.4164,6.0381,7.9674,7.9361,1.4571,1.3665,5.003,5.4502,3.4959,3.4083
524001,6.4195,6.0162,7.9799,7.9298,1.4728,1.3508,4.9999,5.3783,3.4896,3.4146
524263,6.3883,6.0412,7.9611,7.9517,1.5259,1.3633,5.0249,5.3689,3.5021,3.3927
524525,6.4633,6.0474,7.9892,7.9204,1.4352,1.3383,4.9968,5.2876,3.5303,3.3896
524787,6.4039,5.9755,8.033,7.8861,1.4947,1.2945,4.9999,5.2626,3.5428,3.3458
525049,6.4195,6.0224,8.008,7.9079,1.5009,1.2977,4.9905,5.2751,3.5459,3.3677
525311,6.4258,6.0193,8.0361,7.8798,1.5009,1.3008,4.9937,5.272,3.5428,3.3677
525573,6.3914,5.9974,8.0236,7.9048,1.4665,1.3352,5.0062,5.2563,3.5397,3.3771
525835,6.4008,6.0037,8.0268,7.9079,1.4947,1.307,4.9968,5.2782,3.5303,3.3833
526097,6.432,6.0005,8.0174,7.8892,1.4915,1.3196,4.9718,5.272,3.5334,3.3896
526359,6.3945,6.0224,8.0393,7.8954,1.4978,1.307,5.0156,5.2751,3.5397,3.3614
526621,6.3883,6.0037,8.0393,7.9017,1.4603,1.3196,5.0187,5.2751,3.5365,3.3489
526883,6.4446,6.0255,8.0205,7.8986,1.4978,1.307,4.9905,5.2782,3.5459,3.3833
527145,6.3883,6.0005,8.0361,7.9079,1.4634,1.2945,4.9874,5.2626,3.5397,3.3771
527407,6.4289,6.0005,8.0111,7.9204,1.4884,1.3227,5.0062,5.2657,3.5428,3.3645
527669,6.4164,6.0162,8.033,7.9048,1.4915,1.3008,4.9968,5.2688,3.524,3.3833
527931,6.432,6.0005,8.033,7.8767,1.4696,1.5947,5.0531,5.2845,3.5397,3.3771
528193,6.4039,6.0224,8.0236,7.8861,1.5072,1.7636,5.0437,5.2688,3.5522,3.3864
528455,6.4164,5.9974,8.033,7.9236,1.4696,1.823,4.9968,5.2751,3.549,3.3739
528717,6.4539,5.9974,8.0174,7.8892,1.4446,1.6979,5.0062,5.2595,3.5397,3.3771
528979,6.382,6.0099,8.0205,7.9204,1.4884,1.2789,5.0249,5.2688,3.5459,3.3896
529241,6.3758,6.0068,8.0049,7.8923,1.4759,1.2633,4.9812,5.2626,3.549,3.3802
529503,6.4164,6.0068,8.0205,7.9079,1.504,1.2883,4.9749,5.272,3.5428,3.3708
529765,6.4133,5.9974,8.0361,7.8892,1.4853,1.257,4.9749,5.2751,3.5522,3.3739
530027,6.3758,6.0255,8.0268,7.8986,1.5009,1.3321,4.9905,5.2501,3.5365,3.3771
530289,6.3883,6.0349,8.0111,7.9267,1.4853,1.6197,4.9937,5.2751,3.5365,3.3552
530551,6.4383,6.0005,8.0049,7.8391,1.4884,1.4759,5.0124,5.2813,3.5553,3.4646
530813,6.4258,6.4383,8.008,7.9455,1.4665,1.4259,4.9718,5.397,3.5021,3.5397
531075,6.5133,6.382,7.9517,7.9267,1.4728,1.5009,4.9655,5.2563,3.4834,3.4771
531337,6.4446,6.5133,7.9361,7.9611,1.5228,1.5228,4.9655,5.2188,3.4396,3.5303
531599,6.3195,6.6478,7.9142,8.008,1.5322,1.4603,4.9249,5.2188,3.4302,3.5615
531861,6.4039,6.3664,7.8829,7.9986,1.5978,1.4165,4.8842,5.2032,3.4427,3.5584
532123,6.4414,6.8135,7.8517,8.0518,1.5916,1.4446,4.8655,5.2188,3.3958,3.5271
532385,6.4227,6.382,7.8329,8.0393,1.6354,1.3852,4.8623,5.0843,3.3927,3.5459
532647,6.3789,6.2913,7.786,8.0643,1.6291,1.3414,4.8717,5.2282,3.3677,3.5459
532909,6.407,6.1475,7.7735,8.0674,1.6354,1.3883,4.8655,5.2063,3.3677,3.5428
533171,6.3914,6.2194,7.7735,8.0174,1.6322,1.3508,4.8717,5.2094,3.3083,3.549
533433,6.4039,6.2413,7.7579,8.0674,1.6541,1.3821,4.8967,5.1875,3.3552,3.5647
533695,6.3726,6.2569,7.7797,8.0862,1.6823,1.3727,4.8498,5.1782,3.2958,3.5553
533957,6.3758,6.2976,7.8079,8.0705,1.676,1.3883,4.8404,5.1594,3.3458,3.5928
534219,6.4414,6.3007,7.8016,8.0956,1.6885,1.3883,4.8092,5.1656,3.2989,3.549
534481,6.4446,6.2976,7.7954,8.0549,1.7198,1.3977,4.8154,5.1563,3.3051,3.5397
534743,6.4008,6.3226,7.8079,8.008,1.7354,1.4009,4.8061,5.1469,3.3239,3.5303
535005,6.4164,6.2945,7.786,8.0643,1.7167,1.3915,4.7967,5.1469,3.3302,3.5365
535267,6.3883,6.3226,7.7954,8.0455,1.7073,1.4134,4.8061,5.15,3.2676,3.5178
535529,6.3726,6.3163,7.7641,8.0174,1.7229,1.404,4.7904,5.1531,3.3083,3.5115
535791,6.3601,6.3289,7.7579,8.0487,1.7323,1.429,4.7435,5.1469,3.2989,3.5397
536053,6.3507,6.3226,7.7235,8.0017,1.7636,1.4352,4.7373,5.1156,3.3145,3.5334
536315,6.3601,6.3132,7.7297,8.0393,1.7573,1.4352,4.7373,5.0843,3.2676,3.5334
536577,6.3601,6.3414,7.7297,8.0455,1.7855,1.4384,4.731,5.075,3.2676,3.524
536839,6.3695,6.3226,7.7328,8.0049,1.7855,1.4665,4.7498,5.0562,3.2676,3.5021
537101,6.407,6.2663,7.7172,7.9955,1.8011,1.4415,4.7122,5.0843,3.277,3.4865
537363,6.3758,6.2882,7.7172,7.9799,1.7917,1.4665,4.7498,5.0718,3.2238,3.4709
537625,6.4102,6.2788,7.6672,7.9455,1.8136,1.454,4.6997,5.0843,3.2238,3.4458
537887,6.432,6.2694,7.6734,7.9486,1.8042,1.4884,4.6778,5.05,3.2301,3.4521
538149,6.3883,6.2726,7.6766,7.9236,1.823,1.4759,4.6622,5.0468,3.2082,3.4521
538411,6.4258,6.2851,7.6797,7.9455,1.8261,1.4853,4.6904,5.0312,3.2176,3.4146
538673,6.4258,6.3101,7.6891,7.8954,1.823,1.4947,4.6747,5.0249,3.227,3.4208
538935,6.3945,6.3038,7.6891,7.8986,1.8386,1.504,4.6841,5.0062,3.2238,3.4115
539197,6.382,6.3038,7.7078,7.9079,1.8543,1.5072,4.6778,5.003,3.2051,3.4083
539459,6.4133,6.2913,7.7016,7.8642,1.8668,1.504,4.6685,5.0156,3.2426,3.3896
539721,6.4227,6.2632,7.664,7.8579,1.848,1.5134,4.656,5.0156,3.227,3.3896
539983,6.3851,6.2632,7.6578,7.8329,1.8511,1.5447,4.6309,5.0218,3.2301,3.3927
540245,6.4446,6.2632,7.6766,7.8141,1.8793,1.5291,4.6059,5.0062,3.2489,3.3739
540507,6.3914,6.2726,7.6609,7.8329,1.8918,1.5478,4.6091,5.0124,3.2489,3.3739
540769,6.432,6.2538,7.6515,7.8423,1.9012,1.5603,4.5965,5.0218,3.2426,3.3677
541031,6.4508,6.2694,7.6515,7.8266,1.9074,1.5885,4.6309,5.0406,3.2395,3.3645
541293,6.4758,6.2444,7.614,7.8204,1.9137,1.5572,4.6153,5.0531,3.1957,3.3802
541555,6.4664,6.2632,7.6171,7.7922,1.9074,1.5603,4.5872,5.1281,3.202,3.3708
541817,6.4446,6.2319,7.6453,7.7985,1.9356,1.5728,4.5778,5.1469,3.2426,3.3427
542079,6.4727,6.2726,7.6234,7.7797,1.9356,1.5822,4.5653,5.1813,3.2176,3.327
542341,6.4008,6.2976,7.6515,7.7672,1.9356,1.5885,4.5465,5.1625,3.202,3.3239
542603,6.4477,6.3226,7.6484,7.7579,1.9512,1.5791,4.5653,5.0937,3.1801,3.3239
542865,6.4789,6.332,7.639,7.7328,1.9731,1.5947,4.534,5.1531,3.1894,3.3176
543127,6.407,6.3226,7.6265,7.761,1.9512,1.601,4.5465,5.1062,3.1957,3.327
543389,6.3945,6.3351,7.5953,7.7547,1.9731,1.6041,4.5528,5.0875,3.1894,3.3145
543651,6.4414,6.3445,7.5702,7.7485,1.9668,1.6135,4.509,5.1344,3.1894,3.3083
543913,6.4508,6.3445,7.5546,7.7391,1.9793,1.626,4.5121,5.0906,3.1519,3.3114
544175,6.4414,6.3038,7.5671,7.7516,2.0043,1.6291,4.4934,5.0281,3.1582,3.3145
544437,6.4633,6.332,7.5327,7.7735,1.995,1.651,4.4683,5.1969,3.155,3.2926
544699,6.4758,6.3257,7.5483,7.7453,2.0231,1.6448,4.4746,5.1907,3.1144,3.2801
544961,6.4508,6.3195,7.539,7.7141,2.0106,1.6729,4.4465,5.05,3.1332,3.2739
545223,6.4727,6.3101,7.5233,7.7141,2.0137,1.6573,4.434,4.9217,3.1363,3.2489
545485,6.5102,6.3195,7.5202,7.7266,2.0106,1.6979,4.4433,4.9155,3.1269,3.2426
545747,6.504,6.3382,7.5108,7.6984,2.0387,1.6979,4.4683,4.8217,3.1332,3.2551
546009,6.4977,6.3163,7.5046,7.6922,2.0387,1.7198,4.4402,4.8092,3.1144,3.2582
546271,6.5071,6.3289,7.4952,7.6891,2.0512,1.7073,4.4214,4.7654,3.0956,3.2301
546533,6.5509,6.3101,7.5077,7.6734,2.0731,1.701,4.3839,4.7529,3.0831,3.2551
546795,6.4946,6.3257,7.4827,7.6797,2.0794,1.701,4.4152,4.7466,3.0925,3.2489
547057,6.4821,6.3476,7.4952,7.6734,2.0919,1.7042,4.4371,4.7529,3.105,3.2395
547319,6.5008,6.3351,7.4858,7.6547,2.1044,1.7261,4.4402,4.756,3.105,3.2363
547581,6.5071,6.3351,7.4733,7.6484,2.095,1.7354,4.4496,4.7404,3.1081,3.202
547843,6.4946,6.332,7.4764,7.664,2.095,1.7417,4.4152,4.7435,3.0894,3.2176
548105,6.4915,6.3351,7.4702,7.6703,2.12,1.7261,4.3996,4.7466,3.08,3.1957
548367,6.4789,6.3476,7.4702,7.6703,2.12,1.7792,4.3589,4.8217,3.0737,3.1988
548629,6.5258,6.3601,7.4608,7.6422,2.1451,1.7917,4.3839,5.4252,3.0612,3.1644
548891,6.4977,6.3351,7.467,7.6453,2.1482,1.7823,4.362,5.2219,3.0706,3.1582
549153,6.5008,6.3382,7.4639,7.6359,2.1544,1.8105,4.3777,5.272,3.0769,3.1926
549415,6.4727,6.3414,7.4639,7.6265,2.1795,1.8136,4.3276,5.4971,3.0831,3.1863
549677,6.4915,6.3664,7.442,7.6046,2.1826,1.8261,4.3057,5.4533,3.0737,3.2051
549939,6.5165,6.3539,7.4389,7.5953,2.1826,1.7855,4.3245,5.4127,3.0644,3.1894
550201,6.5258,6.3633,7.4389,7.6078,2.1638,1.8292,4.2839,5.322,3.0581,3.1957
550463,6.5571,6.3539,7.4233,7.589,2.1951,1.7948,4.2557,5.2282,3.0612,3.202
550725,6.5602,6.382,7.442,7.6171,2.2076,1.8261,4.2495,5.2438,3.0487,3.1894
550987,6.5133,6.3695,7.4014,7.5577,2.2138,1.848,4.2557,5.2501,3.0394,3.1519
551249,6.5102,6.3601,7.4076,7.5609,2.2389,1.848,4.2307,5.2469,3.0581,3.155
551511,6.5602,6.3507,7.4233,7.5483,2.217,1.8324,4.2307,5.2751,3.055,3.1488
551773,6.5133,6.3476,7.3951,7.5609,2.2295,1.8355,4.237,5.2907,3.0644,3.1425
552035,6.5415,6.357,7.4139,7.5421,2.2451,1.8636,4.2213,5.1844,3.0706,3.1582
552297,6.5133,6.3539,7.417,7.5421,2.2639,1.8793,4.2244,5.3626,3.0706,3.1425
552559,6.5602,6.3758,7.4045,7.5358,2.267,1.8699,4.2088,5.3032,3.0644,3.1582
552821,6.5227,6.3695,7.3889,7.5233,2.2889,1.8668,4.1963,5.2438,3.0644,3.1676
553083,6.5196,6.3914,7.4014,7.5202,2.267,1.8824,4.2213,5.1782,3.0644,3.1738
553345,6.5384,6.3883,7.3607,7.5202,2.2889,1.9012,4.1963,5.15,3.0706,3.1488
553607,6.5415,6.3914,7.3639,7.5265,2.2858,1.923,4.1744,5.5065,3.0644,3.1613
553869,6.5258,6.3914,3.7335,7.5046,2.3108,1.9137,4.1619,5.5503,3.0612,3.1425
554131,6.5384,6.407,7.3607,7.4858,2.317,1.9105,4.1494,5.0218,3.055,3.1394
554393,6.5571,6.4227,7.317,7.4983,2.3452,1.9168,4.1744,4.7998,3.0581,3.1488
554655,6.5352,6.4102,3.7054,7.5014,2.3327,1.9199,4.1744,4.4433,3.03,3.1519
554917,6.5853,6.407,7.3357,7.5171,2.3514,1.9699,4.1494,4.387,3.0362,3.1738
555179,6.5634,6.4227,7.3138,7.5014,2.3483,1.9481,4.1088,4.3183,3.055,3.1676
555441,6.5665,6.4102,7.3013,7.4796,2.3546,1.9574,4.0775,4.3057,3.0394,3.13
555703,6.5821,6.4039,7.3232,7.4639,2.389,1.9699,4.0712,4.2651,3.0425,3.1801
555965,6.5602,6.4195,7.3514,7.4796,2.3733,1.9574,4.0744,4.3026,3.0612,3.1926
556227,6.5978,6.4102,7.3295,7.4889,2.4046,1.9793,4.065,4.7435,3.0487,3.1957
556489,6.579,6.4414,7.3044,7.4827,2.4234,2.0043,4.04,4.9968,3.0362,3.1676
556751,6.5665,6.4571,7.3107,7.467,2.414,2.0043,4.0368,4.2463,3.0175,3.1488
557013,6.554,6.4383,7.2982,7.4514,2.4015,2.0169,4.0087,4.7498,3.0143,3.1332
557275,6.579,6.4258,7.3044,7.4108,2.4265,2.0387,4.0118,4.1525,3.055,3.13
557537,6.5821,6.4414,7.2919,7.4201,2.4202,2.0325,3.9868,4.4308,3.0331,3.0925
557799,6.6134,6.4633,7.2826,7.4327,2.439,2.0262,3.9805,4.1369,3.0018,3.1207
558061,6.6071,6.4289,7.2544,7.417,2.4515,2.0356,3.9868,4.4277,3.0112,3.13
558323,6.604,6.4664,7.245,7.4327,2.4359,2.07,3.9774,4.14,2.9924,3.0644
558585,6.6228,6.4821,7.2357,7.4389,2.4609,2.0638,3.9931,4.1713,2.9956,3.0519
558847,6.5821,6.4789,7.2294,7.4545,2.4671,2.0638,3.9837,4.1431,2.9862,3.1238
559109,6.6259,6.4789,7.2357,7.4045,2.4953,2.0982,3.9837,4.2682,2.9831,3.1394
559371,6.629,6.4727,7.2106,7.4014,2.4859,2.0856,3.9805,4.1775,2.1795,3.1238
559633,6.6353,6.4821,7.2044,7.3826,2.4765,2.0919,3.9462,4.3902,2.9581,3.1488
559895,6.6009,6.4852,7.22,7.3889,2.5047,2.1013,3.9118,4.3808,2.9581,3.105
560157,6.6259,6.4758,7.2075,7.3857,2.5328,2.1075,3.9086,4.1901,2.9612,3.0831
560419,6.629,6.4571,7.2231,7.3857,2.5297,2.1263,3.8899,4.3589,2.9455,3.0988
560681,6.6165,6.4696,7.2294,7.367,2.5484,2.1263,3.918,4.3558,2.9487,3.105
560943,6.6259,6.4852,7.2106,7.3826,2.5641,2.1419,3.9086,4.1807,2.9205,3.0737
561205,6.6322,6.4946,7.22,7.3732,2.5641,2.1419,3.8742,4.1306,2.8799,3.03
561467,6.629,6.529,7.2169,7.392,2.5891,2.1732,3.8617,4.1338,2.8955,3.0644
561729,6.6165,6.5258,7.22,7.3826,2.5703,2.1638,3.8649,4.1463,2.8736,3.1144
561991,6.6165,6.5165,7.1919,7.3732,2.5985,2.1607,3.8398,4.1338,2.8674,3.1175
562253,6.6071,6.5196,7.1856,7.3764,2.5922,2.1857,3.843,4.2088,2.8517,3.0737
562515,6.5915,6.5102,7.22,7.3983,2.6141,2.1951,3.8117,4.1744,2.8424,3.1081
562777,6.6103,6.5133,7.22,7.3357,2.6266,2.2076,3.7867,4.1369,2.8361,3.105
563039,6.6415,6.5008,7.1825,7.342,2.6016,2.2138,3.7648,4.1025,2.8298,3.0769
563301,6.6728,6.4946,7.2419,7.3232,2.611,2.2045,3.7648,4.1025,2.8142,3.08
563563,6.6947,6.5133,7.1888,7.3201,2.6141,2.2264,3.7836,4.0618,2.8267,2.9612
563825,6.6853,6.5008,7.1575,7.3357,2.6266,2.2107,3.7367,4.09,2.8361,2.9831
564087,6.7291,6.4696,7.1762,7.317,2.6454,2.2295,3.721,4.09,2.8298,2.9987
564349,6.7166,6.4696,7.1981,7.3326,2.6297,2.2295,3.7273,4.0931,2.8517,3.0394
564611,6.7166,6.4727,7.2106,7.2919,2.6516,2.2701,3.7241,4.0775,2.858,3.0581
564873,6.7385,6.5071,7.1825,7.3107,2.6516,2.2889,3.7335,4.0744,2.8298,3.13
565135,6.7416,6.5008,7.1606,7.3201,2.6735,2.2764,3.7398,4.0556,2.8392,3.0831
565397,6.7166,6.5008,7.1825,7.2888,2.6641,2.2795,3.7398,4.0618,2.8267,3.155
565659,6.7228,6.5008,7.1825,7.3107,2.6923,2.2795,3.7429,4.0806,2.8205,3.2113
565921,6.7228,6.504,7.17,7.2951,2.6798,2.2826,3.7304,4.0712,2.8267,3.155
566183,6.7041,6.5008,7.1825,7.317,2.686,2.2826,3.7148,4.0618,2.8142,3.0612
566445,6.701,6.4915,7.1637,7.3044,2.6641,2.2764,3.721,4.0587,2.8205,3.1769
566707,6.7322,6.4946,7.1731,7.2951,2.6704,2.2733,3.7648,4.0556,2.8111,3.1832
566969,6.7322,6.5008,7.1731,7.2826,2.6547,2.2733,3.7335,4.0744,2.8173,3.13
567231,6.7447,6.5008,7.1794,7.317,2.6891,2.2795,3.7116,4.0775,2.8517,3.1801
567493,6.7354,6.5102,7.1794,7.2919,2.6798,2.2858,3.7304,4.0681,2.833,3.1613
567755,6.7291,5.7473,7.1606,7.2826,2.6641,2.2701,3.7054,4.1056,2.8267,3.1019
568017,6.7228,6.504,7.1825,7.2857,2.6672,2.3045,3.7179,4.0681,2.8549,3.1332
568279,6.7354,6.4883,7.2044,7.2857,2.661,2.2576,3.7116,4.0681,2.8486,3.1238
568541,6.7322,6.5196,7.195,7.2951,2.6766,2.2889,3.7617,4.09,2.8424,3.1394
568803,6.7197,6.4977,7.1981,7.317,2.6735,2.2983,3.7148,4.1056,2.833,3.1394
569065,6.7228,6.4915,7.1919,7.317,2.6672,2.2795,3.7304,4.0775,2.8236,3.08
569327,6.7291,6.4915,7.1825,7.3138,2.6704,2.2701,3.7429,4.0587,2.8517,3.0925
569589,6.7385,6.504,7.2294,7.3138,2.6547,2.2951,3.7335,4.0806,2.8455,3.1457
569851,6.7385,6.4946,7.2013,7.3232,2.6641,2.2951,3.7148,4.0775,2.8424,3.1144
570113,6.7416,6.4915,7.2169,7.3138,2.6704,2.2983,3.7335,4.0837,2.8392,3.1363
570375,6.6978,6.4883,7.1794,7.3013,2.6579,2.2639,3.7116,3.7898,2.8455,3.1207
570637,6.7416,6.4883,7.2169,7.2888,2.6454,2.3014,3.7304,4.0775,2.8236,3.1801
570899,6.7447,6.4977,7.2013,7.2701,2.6985,2.2451,3.6835,4.1713,2.8142,3.0394
571161,6.7072,6.504,7.1637,7.2763,2.6985,2.267,3.6929,4.0712,2.8236,3.1863
571423,6.6884,6.529,7.1512,7.2826,2.7298,2.2701,3.6616,4.0837,2.8236,3.1457
571685,6.6541,6.529,7.1387,7.245,2.7454,2.3295,3.6741,4.0368,2.8017,3.1801
571947,6.6759,6.5196,7.145,7.3138,2.7642,2.3327,3.6616,4.0462,2.8111,3.1863
572209,6.7166,6.504,7.1356,7.2732,2.7517,2.317,3.646,3.9649,2.8392,3.1582
572471,6.7354,6.4977,7.0981,7.2951,2.7517,2.3045,3.6397,3.9805,2.8486,3.1613
572733,6.7291,6.504,7.1262,7.2575,2.7485,2.3421,3.6491,4.0087,2.8486,3.1832
572995,6.7729,6.5446,7.1043,7.2638,2.7861,2.3608,3.6241,4.0368,2.8111,3.1676
573257,6.7572,6.5477,7.0918,7.2544,2.7579,2.3577,3.6053,4.0212,2.8361,3.2489
573519,6.7791,6.529,7.0949,7.2325,2.7829,2.3608,3.6084,3.9962,2.8611,3.302
573781,6.7948,6.5165,7.0824,7.22,2.7861,2.3671,3.5866,3.9837,2.8267,3.2363
574043,6.7979,6.5509,7.0949,7.2013,2.8236,2.389,3.5991,3.968,2.8267,3.3114
574305,6.7823,6.5477,7.1075,7.2263,2.8298,2.3796,3.6053,3.968,2.8361,3.327
574567,6.7604,6.5509,7.1043,7.1981,2.8361,2.3952,3.6053,3.9587,2.808,3.3427
574829,6.7166,6.5446,7.0824,7.2138,2.8392,2.4265,3.5928,3.9336,2.8048,3.3583
575091,6.7447,6.5696,7.0731,7.2075,2.858,2.4234,3.5709,3.9024,2.833,3.3771
575353,6.7291,6.5665,7.0637,7.2169,2.8799,2.4077,3.5803,3.8867,2.8236,3.3802
575615,6.7197,6.5978,7.0324,7.2044,2.8549,2.4234,3.5741,3.8774,2.8298,3.4115
575877,6.7041,6.5884,7.0606,7.2075,2.8924,2.4202,3.5803,3.8867,2.808,3.4177
576139,6.7385,6.5884,7.0418,7.1669,2.9143,2.4796,3.5459,3.8586,2.833,3.4052
