timestamp,anchor_id,range_front,sigma_front,range_rear,sigma_rear
127.8,2,7.739564,0.02,8.278885,0.02
127.8,3,2.837982,0.02,2.504683,0.02
127.8,4,6.243062,0.02,6.863937,0.02
127.8,5,2.318511,0.02,1.723426,0.02
127.8,6,2.196016,0.02,2.721345,0.02
127.8,7,6.017685,0.02,6.61922,0.02
127.9,0,5.33988,0.02,5.23282,0.02
127.9,1,5.286888,0.02,5.622488,0.02
127.9,2,7.707548,0.02,8.255109,0.02
127.9,3,2.868143,0.02,2.496152,0.02
127.9,4,6.231024,0.02,6.874331,0.02
127.9,5,2.317692,0.02,1.723716,0.02
127.9,6,2.183156,0.02,2.71916,0.02
127.9,7,5.996275,0.02,6.578484,0.02
128.0,0,5.359273,0.02,5.209467,0.02
128.0,1,5.320141,0.02,5.658319,0.02
128.0,2,7.718772,0.02,8.269877,0.02
128.0,3,2.852964,0.02,2.48407,0.02
128.0,4,6.206721,0.02,6.877321,0.02
128.0,5,2.373,0.02,1.719862,0.02
128.0,6,2.177718,0.02,2.72908,0.02
128.0,7,6.024935,0.02,6.652731,0.02
128.1,0,5.377421,0.02,5.216577,0.02
128.1,1,5.270191,0.02,5.650228,0.02
128.1,2,7.69093,0.02,8.269744,0.02
128.1,3,2.857139,0.02,2.521185,0.02
128.1,4,6.221679,0.02,6.874141,0.02
128.1,5,2.320315,0.02,1.733693,0.02
128.1,6,2.145549,0.02,2.735427,0.02
128.1,7,5.978813,0.02,6.620098,0.02
128.2,0,5.348895,0.02,5.232827,0.02
128.2,1,5.33524,0.02,5.695395,0.02
128.2,2,7.712143,0.02,8.267437,0.02
128.2,3,2.848843,0.02,2.507581,0.02
128.2,4,6.181306,0.02,6.864087,0.02
128.2,5,2.382347,0.02,1.724173,0.02
128.2,6,2.193494,0.02,2.704912,0.02
128.2,7,5.983562,0.02,6.623167,0.02
128.3,0,5.378005,0.02,5.257988,0.02
128.3,1,5.319217,0.02,5.647169,0.02
128.3,2,7.708353,0.02,8.310767,0.02
128.3,3,2.843231,0.02,2.509205,0.02
128.3,4,6.247036,0.02,6.884255,0.02
128.3,5,2.368234,0.02,1.705941,0.02
128.3,6,2.16895,0.02,2.718221,0.02
128.3,7,5.991191,0.02,6.623599,0.02
128.4,0,5.342963,0.02,5.235188,0.02
128.4,1,5.293013,0.02,5.677645,0.02
128.4,2,7.717799,0.02,8.277558,0.02
128.4,3,2.834918,0.02,2.521991,0.02
128.4,4,6.229997,0.02,6.854785,0.02
128.4,5,2.346204,0.02,1.748027,0.02
128.4,6,2.167969,0.02,2.729637,0.02
128.4,7,5.992891,0.02,6.618414,0.02
128.5,0,5.372716,0.02,5.296703,0.02
128.5,1,5.286681,0.02,5.677143,0.02
128.5,2,7.735916,0.02,8.271278,0.02
128.5,3,2.831924,0.02,2.504577,0.02
128.5,4,6.231067,0.02,6.840536,0.02
128.5,5,2.357073,0.02,1.738539,0.02
128.5,6,2.190775,0.02,2.69206,0.02
128.5,7,6.002618,0.02,6.590532,0.02
128.6,0,5.32784,0.02,5.246043,0.02
128.6,1,5.307536,0.02,5.66062,0.02
128.6,2,7.720217,0.02,8.255223,0.02
128.6,3,2.855867,0.02,2.530605,0.02
128.6,4,6.163468,0.02,6.908888,0.02
128.6,5,2.365759,0.02,1.743852,0.02
128.6,6,2.170537,0.02,2.703561,0.02
128.6,7,5.978494,0.02,6.66388,0.02
128.7,0,5.371293,0.02,5.274633,0.02
128.7,1,5.295724,0.02,5.662163,0.02
128.7,2,7.691872,0.02,8.288793,0.02
128.7,3,2.80464,0.02,2.53235,0.02
128.7,4,6.198233,0.02,6.869234,0.02
128.7,5,2.355552,0.02,1.710722,0.02
128.7,6,2.179184,0.02,2.709366,0.02
128.7,7,6.026005,0.02,6.631041,0.02
128.8,0,5.387527,0.02,5.300644,0.02
128.8,1,5.295492,0.02,5.677417,0.02
128.8,2,7.702463,0.02,8.287766,0.02
128.8,3,2.852783,0.02,2.520038,0.02
128.8,4,6.205442,0.02,6.900387,0.02
128.8,5,2.334895,0.02,1.733162,0.02
128.8,6,2.175155,0.02,2.683658,0.02
128.8,7,6.005333,0.02,6.586381,0.02
128.9,0,5.363464,0.02,5.259374,0.02
128.9,1,5.288091,0.02,5.652561,0.02
128.9,2,7.679594,0.02,8.296992,0.02
128.9,3,2.864464,0.02,2.532057,0.02
128.9,4,6.211309,0.02,6.867435,0.02
128.9,5,2.341315,0.02,1.747715,0.02
128.9,6,2.201812,0.02,2.72081,0.02
128.9,7,6.012742,0.02,6.604341,0.02
129.0,0,5.350294,0.02,5.268784,0.02
129.0,1,5.282857,0.02,5.630342,0.02
129.0,2,7.701865,0.02,8.286312,0.02
129.0,3,2.832068,0.02,2.53004,0.02
129.0,4,6.244034,0.02,6.864562,0.02
129.0,5,2.339118,0.02,1.73203,0.02
129.0,6,2.174663,0.02,2.707013,0.02
129.0,7,6.037858,0.02,6.599946,0.02
129.1,0,5.335522,0.02,5.277655,0.02
129.1,1,5.289996,0.02,5.671162,0.02
129.1,2,7.702603,0.02,8.299894,0.02
129.1,3,2.842367,0.02,2.506961,0.02
129.1,4,6.199906,0.02,6.857278,0.02
129.1,5,2.332117,0.02,1.713987,0.02
129.1,6,2.177387,0.02,2.72303,0.02
129.1,7,6.011377,0.02,6.615055,0.02
129.2,0,5.374495,0.02,5.253381,0.02
129.2,1,5.256948,0.02,5.628046,0.02
129.2,2,7.684568,0.02,8.297443,0.02
129.2,3,2.842087,0.02,2.533512,0.02
129.2,4,6.206126,0.02,6.867829,0.02
129.2,5,2.348329,0.02,1.741186,0.02
129.2,6,2.22098,0.02,2.72428,0.02
129.2,7,5.981527,0.02,6.615664,0.02
129.3,0,5.305792,0.02,5.251038,0.02
129.3,1,5.249703,0.02,5.650599,0.02
129.3,2,7.692478,0.02,8.275864,0.02
129.3,3,2.869574,0.02,2.564596,0.02
129.3,4,6.211089,0.02,6.849294,0.02
129.3,5,2.398736,0.02,1.711893,0.02
129.3,6,2.237712,0.02,2.707946,0.02
129.3,7,5.995717,0.02,6.612165,0.02
129.4,0,5.36429,0.02,5.28422,0.02
129.4,1,5.243269,0.02,5.642056,0.02
129.4,2,7.657167,0.02,8.258036,0.02
129.4,3,2.830996,0.02,2.556898,0.02
129.4,4,6.189555,0.02,6.849178,0.02
129.4,5,2.327229,0.02,1.693431,0.02
129.4,6,2.205308,0.02,2.752488,0.02
129.4,7,6.017085,0.02,6.630591,0.02
129.5,0,5.374653,0.02,5.282864,0.02
129.5,1,5.277923,0.02,5.673483,0.02
129.5,2,7.671926,0.02,8.315935,0.02
129.5,3,2.850607,0.02,2.524531,0.02
129.5,4,6.202485,0.02,6.850736,0.02
129.5,5,2.341756,0.02,1.726549,0.02
129.5,6,2.213472,0.02,2.71374,0.02
129.5,7,6.011178,0.02,6.568441,0.02
129.6,0,5.350402,0.02,5.282255,0.02
129.6,1,5.225172,0.02,5.672981,0.02
129.6,2,7.650758,0.02,8.241295,0.02
129.6,3,2.833343,0.02,2.510328,0.02
129.6,4,6.225279,0.02,6.86938,0.02
129.6,5,2.339015,0.02,1.744897,0.02
129.6,6,2.187577,0.02,2.693474,0.02
129.6,7,6.035797,0.02,6.590651,0.02
129.7,0,5.354903,0.02,5.283016,0.02
129.7,1,5.284385,0.02,5.699687,0.02
129.7,2,7.676451,0.02,8.275849,0.02
129.7,3,2.810008,0.02,2.556113,0.02
129.7,4,6.214004,0.02,6.892481,0.02
129.7,5,2.360077,0.02,1.762769,0.02
129.7,6,2.178553,0.02,2.619332,0.02
129.7,7,5.965378,0.02,6.627105,0.02
129.8,0,5.336285,0.02,5.31296,0.02
129.8,1,5.250521,0.02,5.688016,0.02
129.8,2,7.693292,0.02,8.293718,0.02
129.8,3,2.890411,0.02,2.564892,0.02
129.8,4,6.230888,0.02,6.829836,0.02
129.8,5,2.342601,0.02,1.725194,0.02
129.8,6,2.169373,0.02,2.695122,0.02
129.8,7,6.008777,0.02,6.630283,0.02
129.9,0,5.343878,0.02,5.292379,0.02
129.9,1,5.285854,0.02,5.688916,0.02
129.9,2,7.69614,0.02,8.265101,0.02
129.9,3,2.840023,0.02,2.545816,0.02
129.9,4,6.176307,0.02,6.855882,0.02
129.9,5,2.343421,0.02,1.723232,0.02
129.9,6,2.214856,0.02,2.683159,0.02
129.9,7,5.999722,0.02,6.595171,0.02
130.0,0,5.331207,0.02,5.314367,0.02
130.0,1,5.288558,0.02,5.708035,0.02
130.0,2,7.692347,0.02,8.280064,0.02
130.0,3,2.847483,0.02,2.535027,0.02
130.0,4,6.221681,0.02,6.886586,0.02
130.0,5,2.37249,0.02,1.738612,0.02
130.0,6,2.201063,0.02,2.71473,0.02
130.0,7,6.03068,0.02,6.573302,0.02
130.1,0,5.330081,0.02,5.282877,0.02
130.1,1,5.256947,0.02,5.690745,0.02
130.1,2,7.663201,0.02,8.255854,0.02
130.1,3,2.855191,0.02,2.534458,0.02
130.1,4,6.233131,0.02,6.878208,0.02
130.1,5,2.34141,0.02,1.703322,0.02
130.1,6,2.237595,0.02,2.69211,0.02
130.1,7,6.001712,0.02,6.622182,0.02
130.2,0,5.330574,0.02,5.285264,0.02
130.2,1,5.266899,0.02,5.675328,0.02
130.2,2,7.712627,0.02,8.256264,0.02
130.2,3,2.835659,0.02,2.526874,0.02
130.2,4,6.19443,0.02,6.841223,0.02
130.2,5,2.401821,0.02,1.728077,0.02
130.2,6,2.229002,0.02,2.70629,0.02
130.2,7,6.04506,0.02,6.591281,0.02
130.3,0,5.334399,0.02,5.26291,0.02
130.3,1,5.282066,0.02,5.668533,0.02
130.3,2,7.660252,0.02,8.274077,0.02
130.3,3,2.813347,0.02,2.527558,0.02
130.3,4,6.186497,0.02,6.845131,0.02
130.3,5,2.402313,0.02,1.722154,0.02
130.3,6,2.15015,0.02,2.698634,0.02
130.3,7,6.02641,0.02,6.607662,0.02
130.4,0,5.319542,0.02,5.250191,0.02
130.4,1,5.241495,0.02,5.656224,0.02
130.4,2,7.68077,0.02,8.266891,0.02
130.4,3,2.818672,0.02,2.519526,0.02
130.4,4,6.243851,0.02,6.842766,0.02
130.4,5,2.333973,0.02,1.767745,0.02
130.4,6,2.235588,0.02,2.679489,0.02
130.4,7,5.978394,0.02,6.596524,0.02
130.5,0,5.314944,0.02,5.28841,0.02
130.5,1,5.275096,0.02,5.700303,0.02
130.5,2,7.653368,0.02,8.275725,0.02
130.5,3,2.817466,0.02,2.53244,0.02
130.5,4,6.188116,0.02,6.829242,0.02
130.5,5,2.345814,0.02,1.748171,0.02
130.5,6,2.198654,0.02,2.692297,0.02
130.5,7,6.011131,0.02,6.553848,0.02
130.6,0,5.342486,0.02,5.287465,0.02
130.6,1,5.260697,0.02,5.676201,0.02
130.6,2,7.666186,0.02,8.278695,0.02
130.6,3,2.835615,0.02,2.593311,0.02
130.6,4,6.183007,0.02,6.87257,0.02
130.6,5,2.366417,0.02,1.711502,0.02
130.6,6,2.16337,0.02,2.713402,0.02
130.6,7,6.009547,0.02,6.558658,0.02
130.7,0,5.361486,0.02,5.307182,0.02
130.7,1,5.253527,0.02,5.646398,0.02
130.7,2,7.661442,0.02,8.294022,0.02
130.7,3,2.773388,0.02,2.567841,0.02
130.7,4,6.266588,0.02,6.849149,0.02
130.7,5,2.368278,0.02,1.735191,0.02
130.7,6,2.198644,0.02,2.669747,0.02
130.7,7,6.051202,0.02,6.569271,0.02
130.8,0,5.287662,0.02,5.284333,0.02
130.8,1,5.239718,0.02,5.6733,0.02
130.8,2,7.680905,0.02,8.273306,0.02
130.8,3,2.804189,0.02,2.538332,0.02
130.8,4,6.199001,0.02,6.830455,0.02
130.8,5,2.369319,0.02,1.737926,0.02
130.8,6,2.195831,0.02,2.685778,0.02
130.8,7,6.04679,0.02,6.576044,0.02
130.9,0,5.316361,0.02,5.299037,0.02
130.9,1,5.286281,0.02,5.700763,0.02
130.9,2,7.649375,0.02,8.282041,0.02
130.9,3,2.834983,0.02,2.558896,0.02
130.9,4,6.22576,0.02,6.838197,0.02
130.9,5,2.353463,0.02,1.719324,0.02
130.9,6,2.20349,0.02,2.687333,0.02
130.9,7,5.991085,0.02,6.560744,0.02
131.0,0,5.322766,0.02,5.295858,0.02
131.0,1,5.286364,0.02,5.662575,0.02
131.0,2,7.687622,0.02,8.259137,0.02
131.0,3,2.82297,0.02,2.57024,0.02
131.0,4,6.220751,0.02,6.790886,0.02
131.0,5,2.380177,0.02,1.779206,0.02
131.0,6,2.212649,0.02,2.706993,0.02
131.0,7,5.990721,0.02,6.572263,0.02
131.1,0,5.340682,0.02,5.272666,0.02
131.1,1,5.214745,0.02,5.702857,0.02
131.1,2,7.658266,0.02,8.249591,0.02
131.1,3,2.795884,0.02,2.536776,0.02
131.1,4,6.207858,0.02,6.845097,0.02
131.1,5,2.372818,0.02,1.710934,0.02
131.1,6,2.195473,0.02,2.702438,0.02
131.1,7,6.01746,0.02,6.58129,0.02
131.2,0,5.287068,0.02,5.325284,0.02
131.2,1,5.268716,0.02,5.683644,0.02
131.2,2,7.649437,0.02,8.275491,0.02
131.2,3,2.841758,0.02,2.574061,0.02
131.2,4,6.184843,0.02,6.833848,0.02
131.2,5,2.326583,0.02,1.702128,0.02
131.2,6,2.205591,0.02,2.666752,0.02
131.2,7,6.009112,0.02,6.582586,0.02
131.3,0,5.321332,0.02,5.319867,0.02
131.3,1,5.299741,0.02,5.730553,0.02
131.3,2,7.627686,0.02,8.291284,0.02
131.3,3,2.814548,0.02,2.550115,0.02
131.3,4,6.204164,0.02,6.805878,0.02
131.3,5,2.367609,0.02,1.733196,0.02
131.3,6,2.209369,0.02,2.716089,0.02
131.3,7,6.007289,0.02,6.611443,0.02
131.4,0,5.341858,0.02,5.302747,0.02
131.4,1,5.262695,0.02,5.656814,0.02
131.4,2,7.633135,0.02,8.237383,0.02
131.4,3,2.843035,0.02,2.548882,0.02
131.4,4,6.205565,0.02,6.855203,0.02
131.4,5,2.378908,0.02,1.743034,0.02
131.4,6,2.181053,0.02,2.669634,0.02
131.4,7,6.000607,0.02,6.538545,0.02
131.5,0,5.319816,0.02,5.302826,0.02
131.5,1,5.251807,0.02,5.682234,0.02
131.5,2,7.662117,0.02,8.25266,0.02
131.5,3,2.848498,0.02,2.56741,0.02
131.5,4,6.160785,0.02,6.87312,0.02
131.5,5,2.360644,0.02,1.729158,0.02
131.5,6,2.194984,0.02,2.678205,0.02
131.5,7,5.991426,0.02,6.56698,0.02
131.6,0,5.300199,0.02,5.300751,0.02
131.6,1,5.241058,0.02,5.697325,0.02
131.6,2,7.673288,0.02,8.265025,0.02
131.6,3,2.83379,0.02,2.569365,0.02
131.6,4,6.195207,0.02,6.846338,0.02
131.6,5,2.377823,0.02,1.726227,0.02
131.6,6,2.17983,0.02,2.71436,0.02
131.6,7,6.027045,0.02,6.593904,0.02
131.7,0,5.307423,0.02,5.309685,0.02
131.7,1,5.196401,0.02,5.69703,0.02
131.7,2,7.646882,0.02,8.290116,0.02
131.7,3,2.805661,0.02,2.561218,0.02
131.7,4,6.198856,0.02,6.856453,0.02
131.7,5,2.389634,0.02,1.721541,0.02
131.7,6,2.202561,0.02,2.694871,0.02
131.7,7,6.018733,0.02,6.571015,0.02
131.8,0,5.349664,0.02,5.308407,0.02
131.8,1,5.24136,0.02,5.670095,0.02
131.8,2,7.650583,0.02,8.260587,0.02
131.8,3,2.800263,0.02,2.590166,0.02
131.8,4,6.201804,0.02,6.857641,0.02
131.8,5,2.369499,0.02,1.744636,0.02
131.8,6,2.194173,0.02,2.653803,0.02
131.8,7,6.017252,0.02,6.561338,0.02
131.9,0,5.322155,0.02,5.314776,0.02
131.9,1,5.23503,0.02,5.723,0.02
131.9,2,7.655318,0.02,8.273466,0.02
131.9,3,2.837563,0.02,2.562635,0.02
131.9,4,6.177418,0.02,6.855509,0.02
131.9,5,2.36317,0.02,1.752733,0.02
131.9,6,2.232236,0.02,2.675333,0.02
131.9,7,6.00307,0.02,6.574159,0.02
132.0,0,5.314345,0.02,5.32651,0.02
132.0,1,5.20188,0.02,5.664815,0.02
132.0,2,7.642216,0.02,8.300077,0.02
132.0,3,2.824218,0.02,2.601833,0.02
132.0,4,6.207698,0.02,6.820989,0.02
132.0,5,2.389587,0.02,1.788385,0.02
132.0,6,2.185258,0.02,2.698809,0.02
132.0,7,6.032458,0.02,6.583741,0.02
132.1,0,5.307759,0.02,5.294536,0.02
132.1,1,5.233786,0.02,5.710636,0.02
132.1,2,7.656645,0.02,8.286748,0.02
132.1,3,2.827291,0.02,2.555392,0.02
132.1,4,6.212399,0.02,6.87649,0.02
132.1,5,2.390851,0.02,1.722933,0.02
132.1,6,2.175608,0.02,2.711531,0.02
132.1,7,6.020436,0.02,6.599233,0.02
132.2,0,5.321751,0.02,5.31101,0.02
132.2,1,5.24332,0.02,5.70172,0.02
132.2,2,7.681478,0.02,8.259802,0.02
132.2,3,2.840863,0.02,2.58467,0.02
132.2,4,6.196283,0.02,6.825817,0.02
132.2,5,2.398499,0.02,1.733003,0.02
132.2,6,2.196917,0.02,2.661426,0.02
132.2,7,6.006917,0.02,6.571219,0.02
132.3,0,5.288321,0.02,5.319842,0.02
132.3,1,5.234379,0.02,5.677022,0.02
132.3,2,7.61797,0.02,8.269735,0.02
132.3,3,2.80581,0.02,2.591191,0.02
132.3,4,6.19139,0.02,6.810725,0.02
132.3,5,2.360297,0.02,1.731525,0.02
132.3,6,2.204484,0.02,2.625886,0.02
132.3,7,5.961591,0.02,6.571928,0.02
132.4,0,5.329557,0.02,5.320416,0.02
132.4,1,5.251827,0.02,5.70694,0.02
132.4,2,7.647056,0.02,8.290242,0.02
132.4,3,2.8267,0.02,2.589173,0.02
132.4,4,6.210059,0.02,6.824682,0.02
132.4,5,2.335899,0.02,1.746404,0.02
132.4,6,2.206576,0.02,2.661295,0.02
132.4,7,5.995664,0.02,6.592197,0.02
132.5,0,5.297705,0.02,5.317676,0.02
132.5,1,5.232525,0.02,5.66768,0.02
132.5,2,7.638816,0.02,8.287022,0.02
132.5,3,2.816767,0.02,2.581366,0.02
132.5,4,6.180985,0.02,6.829761,0.02
132.5,5,2.387435,0.02,1.722929,0.02
132.5,6,2.205708,0.02,2.677478,0.02
132.5,7,5.975274,0.02,6.574308,0.02
132.6,0,5.289959,0.02,5.322957,0.02
132.6,1,5.224893,0.02,5.681514,0.02
132.6,2,7.641611,0.02,8.2866,0.02
132.6,3,2.812354,0.02,2.539447,0.02
132.6,4,6.17087,0.02,6.859824,0.02
132.6,5,2.397086,0.02,1.758309,0.02
132.6,6,2.229544,0.02,2.634436,0.02
132.6,7,6.042919,0.02,6.549427,0.02
132.7,0,5.277866,0.02,5.325221,0.02
132.7,1,5.210656,0.02,5.720955,0.02
132.7,2,7.654621,0.02,8.2868,0.02
132.7,3,2.858532,0.02,2.562864,0.02
132.7,4,6.169371,0.02,6.841718,0.02
132.7,5,2.353851,0.02,1.744923,0.02
132.7,6,2.200418,0.02,2.654947,0.02
132.7,7,5.998138,0.02,6.541947,0.02
132.8,0,5.283677,0.02,5.328758,0.02
132.8,1,5.199888,0.02,5.737379,0.02
132.8,2,7.631005,0.02,8.280663,0.02
132.8,3,2.83163,0.02,2.57553,0.02
132.8,4,6.194111,0.02,6.815447,0.02
132.8,5,2.408444,0.02,1.721778,0.02
132.8,6,2.227277,0.02,2.683484,0.02
132.8,7,6.014779,0.02,6.589308,0.02
132.9,0,5.303358,0.02,5.316193,0.02
132.9,1,5.239481,0.02,5.68144,0.02
132.9,2,7.653521,0.02,8.258622,0.02
132.9,3,2.798542,0.02,2.567142,0.02
132.9,4,6.186329,0.02,6.83593,0.02
132.9,5,2.354283,0.02,1.750085,0.02
132.9,6,2.204349,0.02,2.670632,0.02
132.9,7,6.007681,0.02,6.550845,0.02
133.0,0,5.316552,0.02,5.332671,0.02
133.0,1,5.193581,0.02,5.711933,0.02
133.0,2,7.661117,0.02,8.28405,0.02
133.0,3,2.83397,0.02,2.628539,0.02
133.0,4,6.210052,0.02,6.814855,0.02
133.0,5,2.377242,0.02,1.729617,0.02
133.0,6,2.213787,0.02,2.673513,0.02
133.0,7,5.978984,0.02,6.566575,0.02
133.1,0,5.322254,0.02,5.331968,0.02
133.1,1,5.198241,0.02,5.705759,0.02
133.1,2,7.648881,0.02,8.253941,0.02
133.1,3,2.845863,0.02,2.55869,0.02
133.1,4,6.17019,0.02,6.850886,0.02
133.1,5,2.458567,0.02,1.716689,0.02
133.1,6,2.203199,0.02,2.674234,0.02
133.1,7,6.002212,0.02,6.518883,0.02
133.2,0,5.291978,0.02,5.364598,0.02
133.2,1,5.239059,0.02,5.720214,0.02
133.2,2,7.657041,0.02,8.262474,0.02
133.2,3,2.797202,0.02,2.61298,0.02
133.2,4,6.183567,0.02,6.830388,0.02
133.2,5,2.407435,0.02,1.769009,0.02
133.2,6,2.27187,0.02,2.714842,0.02
133.2,7,6.047227,0.02,6.546763,0.02
133.3,0,5.318372,0.02,5.324709,0.02
133.3,1,5.215371,0.02,5.713253,0.02
133.3,2,7.658736,0.02,8.269583,0.02
133.3,3,2.785832,0.02,2.571836,0.02
133.3,4,6.193561,0.02,6.823363,0.02
133.3,5,2.364385,0.02,1.778758,0.02
133.3,6,2.228158,0.02,2.632266,0.02
133.3,7,6.03354,0.02,6.568258,0.02
133.4,0,5.322418,0.02,5.350511,0.02
133.4,1,5.206957,0.02,5.697452,0.02
133.4,2,7.625685,0.02,8.336886,0.02
133.4,3,2.793674,0.02,2.578087,0.02
133.4,4,6.162897,0.02,6.864965,0.02
133.4,5,2.400325,0.02,1.711981,0.02
133.4,6,2.231072,0.02,2.659362,0.02
133.4,7,6.001303,0.02,6.572665,0.02
133.5,0,5.295314,0.02,5.326824,0.02
133.5,1,5.21521,0.02,5.726622,0.02
133.5,2,7.633703,0.02,8.285001,0.02
133.5,3,2.787317,0.02,2.581097,0.02
133.5,4,6.186735,0.02,6.848117,0.02
133.5,5,2.388928,0.02,1.720251,0.02
133.5,6,2.249877,0.02,2.668534,0.02
133.5,7,5.992302,0.02,6.554319,0.02
133.6,0,5.303025,0.02,5.293354,0.02
133.6,1,5.219683,0.02,5.721528,0.02
133.6,2,7.649295,0.02,8.243287,0.02
133.6,3,2.788357,0.02,2.595804,0.02
133.6,4,6.194627,0.02,6.811293,0.02
133.6,5,2.383074,0.02,1.75412,0.02
133.6,6,2.175062,0.02,2.626512,0.02
133.6,7,6.022618,0.02,6.577206,0.02
133.7,0,5.275694,0.02,5.320463,0.02
133.7,1,5.215109,0.02,5.722726,0.02
133.7,2,7.616003,0.02,8.301532,0.02
133.7,3,2.783208,0.02,2.602267,0.02
133.7,4,6.191092,0.02,6.806432,0.02
133.7,5,2.393172,0.02,1.738562,0.02
133.7,6,2.225032,0.02,2.655016,0.02
133.7,7,5.982591,0.02,6.529283,0.02
133.8,0,5.296438,0.02,5.32262,0.02
133.8,1,5.199646,0.02,5.703193,0.02
133.8,2,7.639742,0.02,8.248887,0.02
133.8,3,2.806915,0.02,2.607978,0.02
133.8,4,6.183573,0.02,6.849298,0.02
133.8,5,2.398061,0.02,1.731212,0.02
133.8,6,2.248714,0.02,2.639101,0.02
133.8,7,5.997838,0.02,6.563231,0.02
133.9,0,5.311707,0.02,5.344823,0.02
133.9,1,5.181665,0.02,5.703537,0.02
133.9,2,7.61489,0.02,8.268251,0.02
133.9,3,2.785567,0.02,2.576839,0.02
133.9,4,6.163521,0.02,6.80218,0.02
133.9,5,2.406122,0.02,1.738105,0.02
133.9,6,2.202327,0.02,2.608708,0.02
133.9,7,5.995907,0.02,6.554974,0.02
134.0,0,5.269096,0.02,5.345707,0.02
134.0,1,5.195488,0.02,5.684717,0.02
134.0,2,7.612502,0.02,8.290349,0.02
134.0,3,2.819577,0.02,2.651656,0.02
134.0,4,6.1991,0.02,6.857913,0.02
134.0,5,2.392247,0.02,1.75261,0.02
134.0,6,2.228822,0.02,2.602059,0.02
134.0,7,6.004523,0.02,6.540601,0.02
134.1,0,5.221247,0.02,5.377711,0.02
134.1,1,5.227968,0.02,5.70555,0.02
134.1,2,7.653128,0.02,8.246956,0.02
134.1,3,2.799969,0.02,2.580616,0.02
134.1,4,6.169417,0.02,6.843373,0.02
134.1,5,2.371541,0.02,1.732818,0.02
134.1,6,2.213632,0.02,2.619928,0.02
134.1,7,6.038977,0.02,6.544563,0.02
134.2,0,5.272767,0.02,5.336902,0.02
134.2,1,5.20968,0.02,5.677658,0.02
134.2,2,7.626294,0.02,8.276803,0.02
134.2,3,2.822638,0.02,2.61142,0.02
134.2,4,6.204065,0.02,6.832214,0.02
134.2,5,2.404034,0.02,1.692897,0.02
134.2,6,2.232991,0.02,2.635756,0.02
134.2,7,6.027015,0.02,6.547904,0.02
134.3,0,5.26621,0.02,5.352361,0.02
134.3,1,5.210941,0.02,5.70892,0.02
134.3,2,7.637489,0.02,8.292221,0.02
134.3,3,2.80051,0.02,2.632273,0.02
134.3,4,6.196782,0.02,6.860112,0.02
134.3,5,2.400515,0.02,1.755807,0.02
134.3,6,2.247987,0.02,2.680374,0.02
134.3,7,5.99444,0.02,6.524667,0.02
134.4,0,5.247156,0.02,5.356402,0.02
134.4,1,5.201744,0.02,5.703638,0.02
134.4,2,7.636152,0.02,8.279866,0.02
134.4,3,2.783962,0.02,2.640553,0.02
134.4,4,6.201111,0.02,6.834388,0.02
134.4,5,2.402469,0.02,1.741833,0.02
134.4,6,2.203684,0.02,2.629398,0.02
134.4,7,6.023988,0.02,6.511809,0.02
134.5,0,5.232367,0.02,5.372173,0.02
134.5,1,5.196151,0.02,5.702618,0.02
134.5,2,7.648665,0.02,8.272205,0.02
134.5,3,2.813742,0.02,2.638096,0.02
134.5,4,6.218519,0.02,6.81263,0.02
134.5,5,2.413098,0.02,1.751469,0.02
134.5,6,2.285133,0.02,2.655884,0.02
134.5,7,6.015151,0.02,6.536841,0.02
134.6,0,5.284088,0.02,5.348672,0.02
134.6,1,5.193133,0.02,5.654189,0.02
134.6,2,7.564017,0.02,8.271132,0.02
134.6,3,2.76579,0.02,2.593519,0.02
134.6,4,6.187556,0.02,6.847981,0.02
134.6,5,2.417481,0.02,1.717528,0.02
134.6,6,2.217605,0.02,2.627566,0.02
134.6,7,6.019699,0.02,6.526058,0.02
134.7,0,5.267855,0.02,5.352163,0.02
134.7,1,5.187815,0.02,5.724407,0.02
134.7,2,7.610028,0.02,8.282318,0.02
134.7,3,2.776326,0.02,2.626455,0.02
134.7,4,6.20177,0.02,6.827597,0.02
134.7,5,2.398411,0.02,1.749294,0.02
134.7,6,2.256288,0.02,2.609526,0.02
134.7,7,6.007877,0.02,6.51652,0.02
134.8,0,5.278042,0.02,5.367798,0.02
134.8,1,5.190613,0.02,5.689243,0.02
134.8,2,7.627051,0.02,8.283069,0.02
134.8,3,2.8274,0.02,2.618642,0.02
134.8,4,6.178167,0.02,6.79699,0.02
134.8,5,2.398094,0.02,1.756015,0.02
134.8,6,2.232011,0.02,2.591027,0.02
134.8,7,5.995829,0.02,6.533436,0.02
134.9,0,5.264196,0.02,5.31584,0.02
134.9,1,5.22173,0.02,5.711976,0.02
134.9,2,7.644531,0.02,8.284413,0.02
134.9,3,2.787772,0.02,2.610118,0.02
134.9,4,6.185474,0.02,6.815273,0.02
134.9,5,2.389566,0.02,1.760611,0.02
134.9,6,2.198625,0.02,2.639501,0.02
134.9,7,6.001458,0.02,6.519844,0.02
135.0,0,5.27053,0.02,5.353668,0.02
135.0,1,5.176997,0.02,5.676278,0.02
135.0,2,7.652006,0.02,8.247671,0.02
135.0,3,2.78884,0.02,2.618641,0.02
135.0,4,6.196832,0.02,6.833011,0.02
135.0,5,2.4255,0.02,1.778614,0.02
135.0,6,2.229415,0.02,2.601662,0.02
135.0,7,6.005483,0.02,6.512699,0.02
